ID,Label,Category,Place,"Lat., Long.",PubType,Affiliation,Gender
"Weir, Martin E. ","Weir, Martin E. ",Translator,,,,,
"Weiss, Max","Weiss, Max",Translator,,,,,
"Weitzman, Erica","Weitzman, Erica",Translator,,,,,
"Weldon, Alice","Weldon, Alice",Translator,,,,,
"Wellman, Donald","Wellman, Donald",Translator,,,,,
"Wells, Marie","Wells, Marie",Translator,,,,,
"West, Adrian","West, Adrian",Translator,,,,,
"White, Donald","White, Donald",Translator,,,,,
"Whitehouse, Ruth","Whitehouse, Ruth",Translator,,,,,
"Whiteside, Shaun","Whiteside, Shaun",Translator,,,,,
"Whyte, Christopher","Whyte, Christopher",Translator,,,,,
"Wideburg, Laura","Wideburg, Laura",Translator,,,,,
"Wiedling, Thomas","Wiedling, Thomas",Translator,,,,,
"Wiliarty, Kevin","Wiliarty, Kevin",Translator,,,,,
"Wilkinson, Tim","Wilkinson, Tim",Translator,,,,,
"Willcocks, Samuel","Willcocks, Samuel",Translator,,,,,
"Williams, David","Williams, David",Translator,,,,,
"Willson-Broyles, Rachel","Willson-Broyles, Rachel",Translator,,,,,
"Willson-Broyson, Rachel","Willson-Broyson, Rachel",Translator,,,,,
"Wilson-Broyles, Rachel","Wilson-Broyles, Rachel",Translator,,,,,
"Wilson, Andrew","Wilson, Andrew",Translator,,,,,
"Wilson, David Henry","Wilson, David Henry",Translator,,,,,
"Wilson, Donald","Wilson, Donald",Translator,,,,,
"Wilson, Paul","Wilson, Paul",Translator,,,,,
"Wilson, Susan","Wilson, Susan",Translator,,,,,
"Wilson, W. Donald","Wilson, W. Donald",Translator,,,,,
"Wimmer, Natasha","Wimmer, Natasha",Translator,,,,,
"Wing, Betsy","Wing, Betsy",Translator,,,,,
"Winkler, Donald","Winkler, Donald",Translator,,,,,
"Winslow, Elizabeth","Winslow, Elizabeth",Translator,,,,,
"Winston, Krishna","Winston, Krishna",Translator,,,,,
"Winterbach, Ingrid","Winterbach, Ingrid",Translator,,,,,
"Witesman, Owen","Witesman, Owen",Translator,,,,,
"Woerner, Austin","Woerner, Austin",Translator,,,,,
"Wojcik-Leese, Elzbieta","Wojcik-Leese, Elzbieta",Translator,,,,,
"Wolf, Charles de","Wolf, Charles de",Translator,,,,,
"Wood, Sharon","Wood, Sharon",Translator,,,,,
"Wood, Willard","Wood, Willard",Translator,,,,,
"Woodall, Christopher","Woodall, Christopher",Translator,,,,,
"Woods, John","Woods, John",Translator,,,,,
"Woods, John E.","Woods, John E.",Translator,,,,,
"Woodside, Martin","Woodside, Martin",Translator,,,,,
"Wortsman, Peter","Wortsman, Peter",Translator,,,,,
"Wright, Ann","Wright, Ann",Translator,,,,,
"Wright, Carolyne","Wright, Carolyne",Translator,,,,,
"Wright, Elizabeth Oehlkers","Wright, Elizabeth Oehlkers",Translator,,,,,
"Wright, Jonathan","Wright, Jonathan",Translator,,,,,
"Wunderley, John","Wunderley, John",Translator,,,,,
"Wynne, Frank","Wynne, Frank",Translator,,,,,
"Yang, Jeffrey","Yang, Jeffrey",Translator,,,,,
"Yates, Alan","Yates, Alan",Translator,,,,,
"Yates, Anna","Yates, Anna",Translator,,,,,
"Yelesiyevich, Milo","Yelesiyevich, Milo",Translator,,,,,
"Ylitalo Leppa, Peter","Ylitalo Leppa, Peter",Translator,,,,,
"Yoder, Lauren","Yoder, Lauren",Translator,,,,,
"Yoon, Elizabeth Haejin","Yoon, Elizabeth Haejin",Translator,,,,,
"Yoshida, Kyoko","Yoshida, Kyoko",Translator,,,,,
"You, Clare","You, Clare",Translator,,,,,
"Young-nan, Yu","Young-nan, Yu",Translator,,,,,
"Young, David","Young, David",Translator,,,,,
"Young, Stephen","Young, Stephen",Translator,,,,,
"Yu, Young-nan","Yu, Young-nan",Translator,,,,,
"Yu, Zhu","Yu, Zhu",Translator,,,,,
"Zapruder, Matthew","Zapruder, Matthew",Translator,,,,,
"Zargi, Elizabeta","Zargi, Elizabeta",Translator,,,,,
"Zatz, Asa","Zatz, Asa",Translator,,,,,
"Zawacki, Andrew","Zawacki, Andrew",Translator,,,,,
"Zelman-Doring, A.S.","Zelman-Doring, A.S.",Translator,,,,,
"Zenith, Richard","Zenith, Richard",Translator,,,,,
"Zhang, Hongling","Zhang, Hongling",Translator,,,,,
"Zhukov, Vladislav","Zhukov, Vladislav",Translator,,,,,
"Zucker, Alex","Zucker, Alex",Translator,,,,,
"Zumhagen, Brian","Zumhagen, Brian",Translator,,,,,
