Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Cecilia,"Goldstein, Ann",Europa Editions,Fiction,Apr,2010,Italian,Italy,Undirected
Swing in the Middle of Chaos,"Fischerova, Sylva",Bloodaxe,Poetry,June,2010,Czech,Czech Republic,Undirected
Sarinagara,"Torracinta, Pascale",Mercury House,Fiction,Jan,2010,French,France,Undirected
Aliss at the Fire,"Searls, Damion",Dalkey Archive,Fiction,Sept,2010,Norwegian,Norway,Undirected
Broken,"Barslund, Charlotte",Houghton Mifflin Harcourt,Fiction,Aug,2010,Norwegian,Norway,Undirected
Blindness of the Heart,"Bell, Anthea",Grove,Fiction,Oct,2010,German,Germany,Undirected
Every House Needs a Balcony,"Cummings, Ora",HarperCollins,Fiction,June,2010,Hebrew,Israel,Undirected
Creaturing,"Levato, Francesco",Marick Press,Poetry,Apr,2010,Italian,Italy,Undirected
Botanical Garden,"Evenson, Brian",Green Integer,Fiction,Dec,2010,French,France,Undirected
Stone Cell,"Balcom, John",Zephyr Press,Poetry,July,2010,Chinese,China,Undirected
Hate: A Romance,"Duvert, Marion",Faber and Faber,Fiction,Nov,2010,French,France,Undirected
Hocus Bogus,"Bellos, David",Yale University Press,Fiction,Mar,2010,French,France,Undirected
Almost Dead,"Lever, James",HarperCollins,Fiction,Apr,2010,Hebrew,Israel,Undirected
Between Words,"Bradford, Lisa",Coimbra Editions,Poetry,Oct,2010,Spanish,Argentina,Undirected
Commentaries and Citations,"Bradford, Lisa",Coimbra Editions,Poetry,Oct,2010,Spanish,Argentina,Undirected
Solitude of Prime Numbers,"Whiteside, Shaun",Viking,Fiction,Mar,2010,Italian,Italy,Undirected
History of Violets,"Pitas, Jeannine Marie",Ugly Duckling,Poetry,Nov,2010,Spanish,Uruguay,Undirected
Moses Expedition,"Lebron, A.V.",Atria,Fiction,Mar,2010,Spanish,Spain,Undirected
Hold on to the Sun,"Govrin, Michal",Feminist Press,Fiction,Nov,2010,Hebrew,Israel,Undirected
Box,"Winston, Krishna",Houghton Mifflin Harcourt,Fiction,Nov,2010,German,Germany,Undirected
To the End of the Land,"Cohen, Jessica",Knopf,Fiction,Sept,2010,Hebrew,Israel,Undirected
Geometries,"Sieburth, Richard",Ugly Duckling,Poetry,June,2010,French,France,Undirected
Conqueror,"Demir, Yavuz",Talisman House,Fiction,Jan,2010,Turkish,Turkey,Undirected
Summer without Dawn,"Joyce Bailey, Christina Le Vernoy",Interlink,Fiction,Mar,2010,French,Quebec,Undirected
Wedding at Auschwitz,"Chalmers, Martin",Serpent's Tail,Fiction,Apr,2010,German,Austria,Undirected
Lie,"Mitchell, Mike",Bitter Lemon,Fiction,Apr,2010,German,Germany,Undirected
Don Juan,"Winston, Krishna",FSG,Fiction,Feb,2010,German,Austria,Undirected
Till Day You Do Part or A Question of Light,"Mitchell, Mike",Seagull Books,Fiction,Dec,2010,French,Austria,Undirected
It Will Return,"Carpenter, John",Northwestern University Press,Poetry,Apr,2010,Polish,Poland,Undirected
Am I a Redundant Human Being?,"Pierce, Kerri",Dalkey Archive,Fiction,Aug,2010,German,Austria,Undirected
Ouroboros Wave,"Hubbert, Jim",Viz Media,Fiction,Nov,2010,Japanese,Japan,Undirected
Eden,"Cohen, Jessica",Metropolitan,Fiction,Nov,2010,Hebrew,Israel,Undirected
Gush,"Murray, Giles",Counterpoint,Fiction,Aug,2010,Japanese,Japan,Undirected
Best European Fiction,"various, various",Dalkey Archive,Fiction,Jan,2010,Various,Various,Undirected
Tulip Virus,"MacKay, David",Minotaur,Fiction,Apr,2010,Dutch,Netherlands,Undirected
Isle of Dreams,"Wolf, Charles de",Dalkey Archive,Fiction,Dec,2010,Japanese,Japan,Undirected
Conditions of Light,"Poucel, Jean-Jacques",Fence Books,Poetry,May,2010,French,France,Undirected
Lonely Hearts Killer,"Hurley, Adrienne Carey",PM Press,Fiction,Mar,2010,Japanese,Japan,Undirected
Vita Nuova,"Liman, Tony",Northwestern University Press,Fiction,May,2010,Czech,Czech Republic,Undirected
Story of My Voice,"Telford, Bradford Gray",Host Publications,Poetry,May,2010,French,France,Undirected
Fireflies in the Mist,"Hyder, Qurratulain",New Directions,Fiction,Sept,2010,Urdu,India,Undirected
Long Road,"Epstein, Stephen",MerwinAsia,Fiction,Apr,2010,Korean,South Korea,Undirected
Hypothermia,"Cribb, Victoria",Minotaur,Fiction,Sept,2010,Icelandic,Iceland,Undirected
Kyra Kyralina,"Sawyer-Laucanno, Christopher",Talisman House,Poetry,Apr,2010,Romanian,Romania,Undirected
Harmony,"Smith, Alexander",Viz Media,Fiction,July,2010,Japanese,Japan,Undirected
Director's Cut,"Colmer, David",Knopf,Fiction,Feb,2010,Dutch,Netherlands,Undirected
Miral,"Cullen, John",Penguin,Fiction,Sept,2010,Italian,Israel,Undirected
Rising of the Ashes,"Goldblatt, Cullen",City Lights,Poetry,Mar,2010,French,Morocco,Undirected
Flash Cards,"Ping, Wang",Zephyr Press,Poetry,Oct,2010,Chinese,China,Undirected
Caribbean African upon Awakening,"Tillis, Antonio",Mango Publishing,Poetry,May,2010,Spanish,Dominican Republic,Undirected
Distant Sound,"Snook, Jean",Dalkey Archive,Fiction,May,2010,German,Austria,Undirected
Accident,"Hodgson, John",Grove,Fiction,Nov,2010,Albanian,Albania,Undirected
Eighth Day,"Mitsutani, Margaret",Kodansha America,Fiction,May,2010,Japanese,Japan,Undirected
Yukikaze,"Nadelman, Neil",Viz Media,Fiction,Jan,2010,Japanese,Japan,Undirected
Ecco Anthology of International Poetry,"various, various",Ecco,Poetry,Mar,2010,Various,Various,Undirected
Unknown Places,"Blumenthal, Michael",Pleasure Boat Studio,Poetry,May,2010,Hungarian,Hungary,Undirected
Sleepwalker,"Emmerich, Karen",Clockroot,Fiction,Sept,2010,Greek,Greece,Undirected
Swell,"Matsoukas, Konstantine",Europa Editions,Fiction,Feb,2010,Greek,Greece,Undirected
Manazuru,"Emmerich, Michael",Counterpoint,Fiction,Sept,2010,Japanese,Japan,Undirected
Time of Sky & Castle in the Air,"Nakayasu, Sawako",Litmus Books,Poetry,May,2010,Japanese,Japan,Undirected
Fame,"Janeway, Carol Brown",Pantheon,Fiction,Sept,2010,German,Germany,Undirected
Comedy in a Minor Key,"Searls, Damion",FSG,Fiction,July,2010,German,Germany,Undirected
Union Jack,"Wilkinson, Tim",Melville House,Fiction,Jan,2010,Hungarian,Hungary,Undirected
Blaft Anthology of Tamil Pulp Fiction: Volume 2,"Chakravarthy, Pritham",Blaft,Fiction,Oct,2010,Tamil,India,Undirected
White Masks,"Tabet, Maia",Archipelago,Fiction,Apr,2010,Arabic,Lebanon,Undirected
Clash of Images,"Creswell, Robyn",New Directions,Fiction,Sept,2010,French,Morocco,Undirected
Curious Tale of Mandogi's Ghost,"Textor, Cindi",Columbia University Press,Fiction,Sept,2010,Japanese,Japan,Undirected
Your Republic Is Calling You,"Kim, Chi-Young",Houghton Mifflin Harcourt,Fiction,Sept,2010,Korean,South Korea,Undirected
Flower and Song: Poems of the Aztec Peoples,"Schmidt, Michael",Anvil Press,Poetry,Sept,2010,Spanish,Mexico,Undirected
Selected Prose,"Wortsman, Peter",Archipelago,Fiction,Jan,2010,German,Germany,Undirected
"Look Back, Look Ahead","Carlson, Barbara Siegel",Ugly Duckling,Poetry,Mar,2010,Slovenian,Slovenia,Undirected
Skylark,"Aczel, Richard",New York Review Books,Fiction,Mar,2010,Hungarian,Hungary,Undirected
Voices from the Bitter Core,"Strawser, Amy Kepple",Host Publications,Poetry,July,2010,German,Germany,Undirected
Like Things Made of Clay,"Dove, Richard",Green Integer,Poetry,Jan,2010,German,Germany,Undirected
Loups-Garous,"Ishii, Anne",Viz Media,Fiction,May,2010,Japanese,Japan,Undirected
Ice Princess,"Murray, Steven",Pegasus,Fiction,June,2010,Swedish,Sweden,Undirected
Heading South,"Grady, Wayne",Douglas & McIntyre,Fiction,Sept,2010,French,Haiti,Undirected
Girl Who Kicked the Hornet's Nest,"Keeland, Reg",Knopf,Fiction,May,2010,Swedish,Sweden,Undirected
Three Fates,"Polizzotti, Mark",New Directions,Fiction,June,2010,French,Viet Nam (Vietnam),Undirected
See How Much I Love You,"Schifino, Martin",Marion Boyars,Fiction,Jan,2010,Spanish,Spain,Undirected
How to Make Love to a Negro without Getting Tired,"Homel, David",Douglas & McIntyre,Fiction,Oct,2010,French,Quebec,Undirected
Hector and the Search for Happiness,"Garcia, Lorenza",Penguin,Fiction,Sept,2010,French,France,Undirected
Stella,"Bell, Anthea",Other Press,Fiction,Aug,2010,German,Germany,Undirected
Canti,"Galassi, Jonathan",FSG,Poetry,Nov,2010,Italian,Italy,Undirected
Women My Father Knew,"Silverston, Sondra",Persea,Fiction,Apr,2010,Hebrew,Israel,Undirected
Symphony in White,"Green, Sarah",Texas Tech University Press,Fiction,Apr,2010,Portuguese,Brazil,Undirected
Child of Nature,"Israeli, Henry",New Directions,Poetry,Feb,2010,Albanian,Albania,Undirected
Wrong Blood,"Cullen, John",Other Press,Fiction,Sept,2010,Spanish,Spain,Undirected
Collected Poems,"Butterman, Diane",Green Integer,Poetry,Dec,2010,Dutch,Netherlands,Undirected
Wounded Days,"Kamei, Toshiya",UNO Press,Poetry,Dec,2010,Spanish,Mexico,Undirected
Broken Glass,"Stevenson, Helen",Soft Skull,Fiction,May,2010,French,Congo,Undirected
Vanishing Points,"McKendrick, Jamie",FSG,Poetry,July,2010,Italian,Italy,Undirected
Coffeehouse,"Stock, Raymond",American University at Cairo,Fiction,Dec,2010,Arabic,Egypt,Undirected
Final Hour,"Allen, Roger",American University at Cairo,Fiction,Oct,2010,Arabic,Egypt,Undirected
In the Time of Love,"Heikkinen, Kay",American University at Cairo,Fiction,Oct,2010,Arabic,Egypt,Undirected
Klausen,"Northcott, Kenneth",Open Letter,Fiction,Aug,2010,German,Germany,Undirected
Needle in a Haystack,"Soutar, Jethro",Bitter Lemon,Fiction,Sept,2010,Spanish,Argentina,Undirected
Boy with the Cuckoo-Clock Heart,"Ardizzone, Sarah",Knopf,Fiction,Mar,2010,French,France,Undirected
Ides of March,"Feddersen-Manfredi, Christine",Europa Editions,Fiction,Mar,2010,Italian,Italy,Undirected
Daniel,"Murray, Steven",New Press,Fiction,Nov,2010,Swedish,Sweden,Undirected
Man from Beijing,"Thompson, Laurie",Knopf,Fiction,Feb,2010,Swedish,Sweden,Undirected
Year 3000,"Jacobson, David",University of Nebraska,Fiction,Nov,2010,Italian,Italy,Undirected
"Bad Nature, or With Elvis in Mexico","Allen, Esther",New Directions,Fiction,Feb,2010,Spanish,Spain,Undirected
While the Women Are Sleeping,"Costa, Margaret Jull",New Directions,Fiction,Nov,2010,Spanish,Spain,Undirected
Cyclops,"Stojiljkovic, Vlada",Yale University Press,Fiction,Nov,2010,Croatian,Croatia,Undirected
Sexual Life of an Islamist in Paris,"Anderson, Alison",Europa Editions,Fiction,May,2010,French,Algeria,Undirected
Apprenticeship of Big Toe P,"Emmerich, Michael",Kodansha America,Fiction,Jan,2010,Japanese,Japan,Undirected
Tombeau of Ibn Arabi and White Traverses,"Mandell, Charlotte",Fordham University Press,Poetry,Jan,2010,French,Tunisia,Undirected
Thirteen Hours,"Seegers, K.L.",Atlantic Monthly,Fiction,Sept,2010,Afrikaans,South Africa,Undirected
Dark Heart of the Night,"Black, Tasmin",University of Nebraska,Fiction,Apr,2010,French,Cameroon,Undirected
Entanglement,"Lloyd-Jones, Antonia",Bitter Lemon,Fiction,Aug,2010,Polish,Poland,Undirected
Book of Heroes,"??, ??",Viz Media,Fiction,Jan,2010,Japanese,Japan,Undirected
69,"Vigoda, Frank",Zephyr Press,Poetry,June,2010,Polish,Poland,Undirected
King of Kahel,"Elliott, Nicholas",AmazonCrossing,Fiction,Nov,2010,French,Guinea,Undirected
Tattoo,"Caistor, Nick",Serpent's Tail,Fiction,Feb,2010,Spanish,Spain,Undirected
Beautiful and Dark,"Mitchell, Adrienne",Aunt Lute,Fiction,July,2010,Spanish,Spain,Undirected
Gasoline,"Newman, Mary Ann",Open Letter,Fiction,June,2010,Catalan,Spain,Undirected
Storm,"Janeway, Carol Brown",Knopf,Fiction,Mar,2010,Dutch,Netherlands,Undirected
In a Dark Wood,"Whiteside, Shaun",HarperCollins,Fiction,Mar,2010,Dutch,Netherlands,Undirected
Audition,"McCarthy, Ralph",W.W. Norton,Fiction,June,2010,Japanese,Japan,Undirected
Revenge,"Moore, Honor",Feminist Press,Fiction,Aug,2010,Bengali,India,Undirected
Dimanche and Other Stories,"Patterson, Bridget",Vintage,Fiction,Apr,2010,French,France,Undirected
Natural Theater,"Banerjee, Ron",Chelsea Editions,Poetry,May,2010,Italian,Italy,Undirected
Devil's Star,"Bartlett, Don",HarperCollins,Fiction,Mar,2010,Norwegian,Norway,Undirected
Homesick,"Silverston, Sondra",Dalkey Archive,Fiction,Apr,2010,Hebrew,Israel,Undirected
Rocket Girls,"Reeder, Joseph",Viz Media,Fiction,Sept,2010,Japanese,Japan,Undirected
Hygiene and the Assassin,"Anderson, Alison",Europa Editions,Fiction,Oct,2010,French,France,Undirected
To the Wind Our Sails,"various, various",Dufour Editions,Poetry,Nov,2010,Galician,Spain,Undirected
Changeling,"Boehm, Deborah",Grove,Fiction,Mar,2010,Japanese,Japan,Undirected
Next Continent,"Hubbert, Jim",Viz Media,Fiction,May,2010,Japanese,Japan,Undirected
Hotel Iris,"Snyder, Stephen",Picador,Fiction,Apr,2010,Japanese,Japan,Undirected
Purge,"Rogers, Lola",Black Cat,Fiction,Apr,2010,Finnish,Finland,Undirected
Ambassador,"Smith, Lytton",Open Letter,Fiction,Oct,2010,Icelandic,Iceland,Undirected
"Chango, the Biggest Badass","Tittler, Jonathan",Texas Tech University Press,Fiction,Feb,2010,Spanish,Colombia,Undirected
Sherlock Holmes in Russia,"Auswaks, Alex",Hale,Fiction,Jan,2010,Russian,Russia,Undirected
In the Train,"Hunter, Adriana",Object Press,Fiction,Mar,2010,French,France,Undirected
"Summer, Fireworks, and My Corpse","Collins, Nathan",Viz Media,Fiction,Sept,2010,Japanese,Japan,Undirected
Case Closed,"Zucker, Alex",Dalkey Archive,Fiction,Apr,2010,Czech,Czech Republic,Undirected
"Princess, the King, and the Anarchist","Marx, Helen",Helen Marx Books,Fiction,Oct,2010,French,Switzerland,Undirected
Discreet Pleasures of Rejection,"Benderson, Bruce",Penguin,Fiction,Feb,2010,French,France,Undirected
Tumasik: Contemporary Writing from Singapore,"various, various",Autumn Hill,Fiction,July,2010,Various,Singapore,Undirected
If There Is Something to Desire,"Seymour, Steven",Knopf,Poetry,Jan,2010,Russian,Russia,Undirected
Shadow Prowler,"Bloomfield, Andrew",Tor,Fiction,Feb,2010,Russian,Russia,Undirected
Attempt at Exhausting a Place in Paris,"Lowenthal, Marc",Wakefield Press,Fiction,Sept,2010,French,France,Undirected
Did You Hear about the Fighting Cat?,"Dykstra, Kristin",Shearsman Books,Poetry,Nov,2010,Spanish,Cuba,Undirected
Pirates of the Levant,"Costa, Margaret Jull",Putnam,Fiction,Sept,2010,Spanish,Spain,Undirected
Between Summer's Longing and Winter's End: The Story of a Crime,"Norlen, Paul",Pantheon,Fiction,Sept,2010,Swedish,Sweden,Undirected
I Curse the River of Time,"Barslund, Charlotte",Graywolf,Fiction,Aug,2010,Norwegian,Norway,Undirected
Cardinal's Blades,"Clegg, Tom",Pyr,Fiction,Oct,2010,French,France,Undirected
Thousand Peaceful Cities,"Frick, David",Open Letter,Fiction,July,2010,Polish,Poland,Undirected
Thursday Night Widows,"France, Miranda",Bitter Lemon,Fiction,Jan,2010,Spanish,Argentina,Undirected
Last Rendezvous,"Wood, Willard",Other Press,Fiction,Mar,2010,French,France,Undirected
Lucky Per,"Lebowitz, Naomi",Peter Lang,Fiction,June,2010,Danish,Denmark,Undirected
Star Wizard's Legacy: Six Poetic Sequences,"Marcus, Morton",White Pine,Poetry,Apr,2010,Serbian,Serbia and Montenegro,Undirected
One Hundred Bottles,"Obejas, Achy",University of Texas,Fiction,Nov,2010,Spanish,Cuba,Undirected
Absolute Bob,"Moxley, Jennifer",Burning Deck Press,Poetry,Oct,2010,French,France,Undirected
Hangman's Daughter,"Chadeayne, Lee",AmazonCrossing,Fiction,Dec,2010,German,Germany,Undirected
Wildlives,"Homel, David",Douglas & McIntyre,Fiction,May,2010,French,Quebec,Undirected
Fish Child,"Foster, David William",Texas Tech University Press,Fiction,Oct,2010,Spanish,Argentina,Undirected
Breakwater House,"Lederhendler, Lazer",House of Anansi,Fiction,Apr,2010,French,Quebec,Undirected
Earth and Ashes,"Goknar, Erdag",Other Press,Fiction,Aug,2010,Dari,Afghanistan,Undirected
Patience Stone,"McLean, Polly",Other Press,Fiction,Jan,2010,French,Afghanistan,Undirected
Washing Dishes in Hotel Paradise,"Marteau, Rosie",Hesperus,Fiction,Jan,2010,Spanish,Argentina,Undirected
No Place for Heroes,"Mestre-Reed, Ernesto",Doubleday,Fiction,July,2010,Spanish,Colombia,Undirected
House of Ulysses,"Caistor, Nick",Dalkey Archive,Fiction,Nov,2010,Spanish,Spain,Undirected
Arriving in Avignon,"Vincent, Paul",Dalkey Archive,Fiction,Oct,2010,Flemish,Belgium,Undirected
Happiness,"Innes, John",Serpent's Tail,Fiction,July,2010,French,France,Undirected
Vacant Lot,"Hunt, Laird",Counterpath Press,Poetry,Nov,2010,French,France,Undirected
Arrival of Autumn in Constantinople,"Francis, H. E.",Green Integer,Fiction,Aug,2010,Spanish,Argentina,Undirected
Young Light,"Hoban, Wieland",University of Chicago,Fiction,Sept,2010,German,Germany,Undirected
Sobbing Superpower,"Trzeciak, Joanna",W.W. Norton,Poetry,Dec,2010,Polish,Poland,Undirected
To Mervas,"Haggblom, Victoria",Archipelago,Fiction,May,2010,Swedish,Sweden,Undirected
From the Four Winds,"Dweck, Yaacob",Toby Press,Fiction,Mar,2010,Hebrew,Israel,Undirected
Sixty-Five Years of Washington,"Dolph, Steve",Open Letter,Fiction,Nov,2010,Spanish,Argentina,Undirected
Siamese,"Schwartz, Stokes",Dalkey Archive,Fiction,Jan,2010,Norwegian,Norway,Undirected
Slum Online,"Reeder, Joseph",Viz Media,Fiction,Apr,2010,Japanese,Japan,Undirected
Portrait of the Writer as a Domesticated Animal,"Pedersen, William",Dalkey Archive,Fiction,Feb,2010,French,France,Undirected
Voltaire's Calligrapher,"Carter, Lisa",HarperCollins,Fiction,Oct,2010,Spanish,Argentina,Undirected
Elephant's Journey,"Costa, Margaret Jull",Houghton Mifflin Harcourt,Fiction,Sept,2010,Portuguese,Portugal,Undirected
Limassol,"Harshav, Barbara",Europa Editions,Fiction,Nov,2010,Hebrew,Israel,Undirected
Calligrapher's Secret,"Bell, Anthea",Interlink,Fiction,Nov,2010,German,Syrian Arab Republic,Undirected
Gordian Knot,"Constantine, Peter",Vintage,Fiction,Dec,2010,German,Germany,Undirected
Weekend,"Whiteside, Shaun",Pantheon,Fiction,Oct,2010,German,Germany,Undirected
Woman with the Bouquet,"Anderson, Alison",Europa Editions,Fiction,Sept,2010,French,France,Undirected
War in Bom Fim,"Foster, David William",Texas Tech University Press,Fiction,Oct,2010,Portuguese,Brazil,Undirected
Black Alley,"Cornelio, Dawn",Biblioasis,Fiction,May,2010,French,Quebec,Undirected
Pelican Heart,"Ortega, Maria Teresa",House of Nehesi,Poetry,June,2010,Spanish,Saint Martin,Undirected
Scents of Marie-Claire,"Qasem, Fadwa Al",American University at Cairo,Fiction,Apr,2010,Arabic,Tunisia,Undirected
"War & Love, Love & War","Cole, Peter",New Directions,Poetry,Sept,2010,Hebrew,Israel,Undirected
Thera,"Sacks, H.",Toby Press,Fiction,Nov,2010,Hebrew,Israel,Undirected
Touch,"Haydar, Paula",Clockroot,Fiction,Mar,2010,Arabic,"Palestinian Territory, Occupied",Undirected
Demon at Agi Bridge,"Watson, Burton",Columbia University Press,Fiction,Dec,2010,Japanese,Japan,Undirected
Death as a Side Effect,"Labinger, Andrea",University of Nebraska,Fiction,Dec,2010,Spanish,Argentina,Undirected
Collaborators,"Stump, Jordan",Dalkey Archive,Fiction,Apr,2010,French,France,Undirected
Helsinki Homicide: Vengeance,"Ylitalo Leppa, Peter",Ice Cold Crime,Fiction,Nov,2010,Finnish,Finland,Undirected
2017,"Schwartz, Marian",Overlook,Fiction,Mar,2010,Russian,Russia,Undirected
Moscow Noir,"various, various",Akashic Books,Fiction,June,2010,Russian,Russia,Undirected
Cut Throat Dog,"Bilu, Dalya",Melville House,Fiction,Nov,2010,Hebrew,Israel,Undirected
Black Minutes,"Estrada, Aura",Black Cat,Fiction,May,2010,Spanish,Mexico,Undirected
Norton Anthology of Latino Literature,"various, various",W.W. Norton,Fiction,Sept,2010,Spanish,Various,Undirected
Book of Things,"Henry, Brian",BOA Editions,Poetry,Nov,2010,Slovenian,Slovenia,Undirected
Here,"Cavanagh, Clare",Houghton Mifflin Harcourt,Poetry,Sept,2010,Polish,Poland,Undirected
Mexico City Noir,"Obejas, Achy",Akashic Books,Fiction,Feb,2010,Spanish,Mexico,Undirected
On Elegance While Sleeping,"Novey, Idra",Dalkey Archive,Fiction,Nov,2010,Spanish,Argentina,Undirected
Book of the Edge,"Perin, Deniz",BOA Editions,Poetry,June,2010,Turkish,Turkey,Undirected
Zift: A Noir Novel,"Benatov, Joseph",Paul Dry Books,Fiction,Aug,2010,Bulgarian,Bulgaria,Undirected
Primeval and Other Times,"Lloyd-Jones, Antonia",Twisted Spoon Press,Fiction,Apr,2010,Polish,Poland,Undirected
Self-Portrait Abroad,"Lambert, John",Dalkey Archive,Fiction,May,2010,French,Belgium,Undirected
Beyond the Court Gate,"Do, Nguyen",Counterpath Press,Poetry,May,2010,Chinese,China,Undirected
Sorrow Gondola,"McGriff, Michael",Green Integer,Poetry,Oct,2010,Swedish,Sweden,Undirected
Piercing,"Gaboriau, Linda",Talonbooks,Fiction,Oct,2010,French,Quebec,Undirected
Learning to Lose,"Lethem, Mara Faye",Other Press,Fiction,June,2010,Spanish,Spain,Undirected
Hotel Europa,"Camiller, Patrick",Dalkey Archive,Fiction,June,2010,Romanian,Romania,Undirected
Baba Yaga Laid an Egg,"Elias-Bursac, Ellen",Grove,Fiction,Feb,2010,Croatian,Croatia,Undirected
Himalaya,"Sang-Wha, Lee",Green Integer,Poetry,Nov,2010,Korean,South Korea,Undirected
Seven Churches,"Russell, Robert",Peter Owen Publishers,Fiction,June,2010,Czech,Czech Republic,Undirected
Friction,"Fitz, Ezra",Dalkey Archive,Fiction,Dec,2010,Spanish,Mexico,Undirected
engulf--enkindle,"Beals, Kurt",Burning Deck Press,Poetry,Dec,2010,German,Germany,Undirected
Deathcats,"Tittler, Jonathan",Jank Edition,Fiction,Oct,2010,Spanish,Argentina,Undirected
03: A Novel,"Angel, Mitzi",FSG,Fiction,June,2010,French,France,Undirected
Agaat,"Heyns, Michiel",Tin House,Fiction,May,2010,Afrikaans,South Africa,Undirected
Mexican Poetry Today: 20/20 Voices,"various, various",Shearsman Books,Poetry,July,2010,Spanish,Mexico,Undirected
Squaring the Circle: Winners of the Debut Prize,"various, various",Glas,Fiction,Sept,2010,Russian,Russia,Undirected
My Beautiful Death,"Stubbs, Luke",Tafelberg,Fiction,Mar,2010,Afrikaans,South Africa,Undirected
Contemporary Jewish Writing in Brazil,"Vieira, Nelson",University of Nebraska,Fiction,Jan,2010,Portuguese,Brazil,Undirected
Answer to an Inquiry,"North, Paul",Ugly Duckling,Fiction,Oct,2010,German,Switzerland,Undirected
Microscripts,"Bernofsky, Susan",New Directions,Fiction,May,2010,German,Switzerland,Undirected
Mine-Haha or On the Bodily Education of Young Girls,"Ward, Philip",Hesperus,Fiction,Jan,2010,German,Germany,Undirected
Georg Letham: Physician and Murderer,"Rotenberg, Joel",Archipelago,Fiction,Jan,2010,German,Austria,Undirected
Joe Speedboat,"Garrett, Sam",Black Cat,Fiction,Apr,2010,Dutch,Netherlands,Undirected
Sonderberg Case,"Temerson, Catherine",Knopf,Fiction,Aug,2010,French,Romania,Undirected
To Hell with Cronje,"Silke, Elsa",Open Letter,Fiction,Sept,2010,Afrikaans,South Africa,Undirected
Missouri,"Miller, David",Arsenal Pulp Press,Fiction,May,2010,German,Germany,Undirected
Stories of Ibis,"Nieda, Takami",Viz Media,Fiction,Apr,2010,Japanese,Japan,Undirected
Change,"Goldblatt, Howard",Seagull Books,Fiction,May,2010,Chinese,China,Undirected
Villain,"Gabriel, Philip",Pantheon,Fiction,Aug,2010,Japanese,Japan,Undirected
Succubus,"Grau, Rawley",Dalkey Archive,Fiction,Sept,2010,Slovenian,Slovenia,Undirected
Private Lives of Trees,"McDowell, Megan",Open Letter,Fiction,July,2010,Spanish,Chile,Undirected
In Free Fall,"Lo, Christine",Nan A. Talese,Fiction,Apr,2010,German,Germany,Undirected
Riddles of Belief . . . And Love,"Fowler, George",Dog Ear Publishing,Fiction,Jan,2010,Chinese,China,Undirected
Human Beasts and Ghosts,"various, various",Columbia University Press,Fiction,Dec,2010,Chinese,China,Undirected
Over Autumn Rooftops,"Murphy, Dan",Host Publications,Poetry,Sept,2010,Chinese,China,Undirected
Song for His Disappeared Love,"Borzutzky, Daniel",Action Books,Poetry,Aug,2010,Spanish,Chile,Undirected
Journey into the Past,"Bell, Anthea",New York Review Books,Fiction,Oct,2010,German,Austria,Undirected
