Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Siege,"Perez-Reverte, Arturo",Random House,Fiction,Nov,2014,Spanish,Spain,Undirected
"Free Falling, As If in a Dream: The Story of a Crime","Persson, Leif GW",Pantheon,Fiction,Feb,2014,Swedish,Sweden,Undirected
Secret of Hoa Sen,"Phan Que Mai, Nguyen",BOA Editions,Poetry,Nov,2014,Vietnamese,Viet Nam (Vietnam),Undirected
Victus: The Fall of Barcelona,"Pinol, Albert Sanchez",HarperCollins,Fiction,Sept,2014,Catalan,Spain,Undirected
Aaron's Leap,"Platzova, Magdalena",Bellevue Literary Press,Fiction,Feb,2014,Czech,Czech Republic,Undirected
Walls of Delhi,"Prakash, Uday",Seven Stories Press,Fiction,May,2014,Hindi,India,Undirected
Sankya,"Prilepin, Zakhar",DISQUIET,Fiction,Apr,2014,Russian,Russia,Undirected
Mirror of Dew,"Qa'em-Maqami, Alam-Taj Zhale",Ilex Foundation,Poetry,June,2014,Persian,"Iran, Islamic Republic of",Undirected
Curse on Dostoevsky,"Rahimi, Atiq",Other Press,Fiction,Mar,2014,French,Afghanistan,Undirected
Crocodiles,"Rakha, Youssef",Seven Stories Press,Fiction,Nov,2014,Arabic,Egypt,Undirected
Interior Landscape,"Ramanujan, A. K.",New York Review Books,Poetry,Jan,2014,Tamil,India,Undirected
Efina,"Revaz, Noelle",Seagull Books,Fiction,Feb,2014,French,Switzerland,Undirected
His Own Man,"Ribeiro, Edgard Telles",Other Press,Fiction,Sept,2014,Portuguese,Brazil,Undirected
Family Heirlooms,"Ribeiro Tavares, Zulmira",Frisch & Co.,Fiction,Apr,2014,Portuguese,Brazil,Undirected
Sentimental Novel,"Robbe-Grillet, Alain",Dalkey Archive,Fiction,July,2014,French,France,Undirected
Three New York Dadas and The Blind Man,"Roche, Henri-Pierre",Atlas,Fiction,Jan,2014,French,France,Undirected
Severina,"Rosa, Rodrigo Rey",Yale University Press,Fiction,Feb,2014,Spanish,Guatemala,Undirected
Small Indiscretion,"Rudberg, Denise",AmazonCrossing,Fiction,Feb,2014,Swedish,Sweden,Undirected
Diary of a Jewish Muslim,"Ruhayyim, Kamal",American University at Cairo,Fiction,Sept,2014,Arabic,Egypt,Undirected
Papers in the Wind,"Sacheri, Eduardo",Other Press,Fiction,May,2014,Spanish,Argentina,Undirected
Immortal Collection,"Saenz, Eva Garcia",AmazonCrossing,Fiction,Apr,2014,Spanish,Spain,Undirected
La Grande,"Saer, Juan Jose",Open Letter,Fiction,June,2014,Spanish,Argentina,Undirected
Soy Realidad,"Salamun, Tomas",Dalkey Archive,Poetry,Sept,2014,Slovenian,Slovenia,Undirected
Butterfly Wings,"Salmawy, Mohamed",American University at Cairo,Fiction,July,2014,Arabic,Egypt,Undirected
Poetics of Wonder: Passage to Mogador,"Sanchez, Alberto Ruy",White Pine,Poetry,July,2014,Spanish,Mexico,Undirected
Skylight,"Saramago, Jose",Houghton Mifflin Harcourt,Fiction,Dec,2014,Portuguese,Portugal,Undirected
Dendera,"Sato, Yuya",Haikasoru,Fiction,Oct,2014,Japanese,Japan,Undirected
Signor Dido,"Savinio, Alberto",Counterpoint,Fiction,Jan,2014,Italian,Italy,Undirected
Traitors to All,"Scerbanenco, Giorgio",Melville House,Fiction,June,2014,Italian,Italy,Undirected
Giraffe's Neck,"Schalansky, Judith",Bloomsbury,Fiction,Apr,2014,German,Germany,Undirected
Murder Farm,"Schenkel, Andrea Maria",Quercus,Fiction,June,2014,German,Germany,Undirected
Invisible Love,"Schmitt, Eric-Emmanuel",Europa Editions,Fiction,July,2014,French,France,Undirected
Nowhere People,"Scott, Paulo",And Other Stories,Fiction,Sept,2014,Portuguese,Brazil,Undirected
"Sherazade: Missing: aged 17, dark curly hair, green eyes","Sebbar, Leila",Interlink,Fiction,May,2014,French,Algeria,Undirected
In Praise of Poetry,"Sedakova, Olga",Open Letter,Poetry,Dec,2014,Russian,Russia,Undirected
Hollywood: A New York Story,"Seguin, Marc",Exile Editions,Fiction,Aug,2014,French,Quebec,Undirected
Well-Tempered Heart,"Sendker, Jan-Philipp",Other Press,Fiction,Jan,2014,German,Germany,Undirected
Fragments of Lichtenberg,"Senges, Pierre",Dalkey Archive,Fiction,Oct,2014,French,France,Undirected
Birth of Our Power,"Serge, Victor",PM Press,Fiction,Dec,2014,French,France,Undirected
Ten Women,"Serrano, Marcela",AmazonCrossing,Fiction,Jan,2014,Spanish,Chile,Undirected
Indigo,"Setz, Clemens",W.W. Norton,Fiction,Nov,2014,German,Germany,Undirected
Derangements of My Contemporaries,"Shangyin, Li",New Directions,Poetry,June,2014,Chinese,China,Undirected
I'll Be Right There,"Shin, Kyung-Sook",Other Press,Fiction,June,2014,Korean,South Korea,Undirected
Light and the Dark,"Shishkin, Mikhail",Quercus,Fiction,Jan,2014,Russian,Russia,Undirected
End of the City Map,"Showghi, Farhad",Burning Deck Press,Poetry,Jan,2014,German,Germany,Undirected
Patterns,"Si-young, Lee",Green Integer,Poetry,Jan,2014,Korean,South Korea,Undirected
Place of the Heart,"Sigurdardottir, Steinunn",AmazonCrossing,Fiction,Mar,2014,Icelandic,Iceland,Undirected
I Remember You,"Sigurdardottir, Yrsa",Minotaur,Fiction,Mar,2014,Icelandic,Iceland,Undirected
Last Days of My Mother,"Sigurdsson, Solvi Bjorn",Open Letter,Fiction,Aug,2014,Icelandic,Iceland,Undirected
Zbinden's Progress,"Simon, Christoph",And Other Stories,Fiction,Jan,2014,German,Switzerland,Undirected
Distant Father,"Skarmeta, Antonio",Other Press,Fiction,Sept,2014,Spanish,Chile,Undirected
Skin,"Skrjanec, Tone",Tavern Books,Poetry,May,2014,Slovenian,Slovenia,Undirected
Monsieur Le Commandant,"Slocombe, Romain",Gallic Books,Fiction,Feb,2014,French,France,Undirected
Sins & Innocents,"Sonmez, Burhan",Garnet Publishing,Fiction,Sept,2014,Turkish,Turkey,Undirected
"Ballerina, Ballerina","Sosic, Marko",Dalkey Archive,Fiction,Sept,2014,Slovenian,Slovenia,Undirected
World Shared,"Sosnicki, Dariusz",BOA Editions,Poetry,June,2014,Polish,Poland,Undirected
All Days Are Night,"Stamm, Peter",Other Press,Fiction,Nov,2014,German,Switzerland,Undirected
Little Horse,"Steen, Thorvald",Seagull Books,Fiction,Nov,2014,Norwegian,Norway,Undirected
Expedition to the Baobab Tree,"Stockenstrom, Wilma",Archipelago,Fiction,Apr,2014,Afrikaans,South Africa,Undirected
Mountain Poems of Stonehouse,"Stonehouse, ",Copper Canyon,Poetry,May,2014,Chinese,China,Undirected
Miruna,"Suceava, Bogdan",Twisted Spoon Press,Fiction,Jan,2014,Romanian,Romania,Undirected
Only the Dead,"Sundstol, Vidar",University of Minnesota Press,Fiction,Oct,2014,Norwegian,Norway,Undirected
White Tea Bowl,"Suzuki, Mitsu",Rodmell Press,Poetry,Mar,2014,Japanese,Japan,Undirected
Genocide of One,"Takano, Kazuaki",Mulholland Books,Fiction,Dec,2014,Japanese,Japan,Undirected
Sheds/Hangars,"Tappy, Jose-Flore",Bitter Oleander Press,Poetry,Apr,2014,French,Switzerland,Undirected
Klaus Klump: A Man,"Tavares, Goncalo",Dalkey Archive,Fiction,May,2014,Portuguese,Portugal,Undirected
Subtly Worded,"Teffi, ",Pushkin Press,Fiction,Dec,2014,Russian,Russia,Undirected
Tower,"Tellkamp, Uwe",Penguin,Fiction,July,2014,German,Germany,Undirected
Spines of Love,"Teran, Victor",Restless Books,Poetry,Apr,2014,Zapotec,Mexico,Undirected
Stone Bridge,"Terekhov, Alexander",Glagoslav Publications,Fiction,Mar,2014,Russian,Russia,Undirected
Eat Him If You Like,"Teule, Jean",Gallic Books,Fiction,Oct,2014,French,France,Undirected
Hurlyburly's Husband,"Teule, Jean",Gallic Books,Fiction,Apr,2014,French,France,Undirected
Poisoning Angel,"Teule, Jean",Gallic Books,Fiction,July,2014,French,France,Undirected
Brief Space Between Color and Shade,"Tezza, Cristovao",AmazonCrossing,Fiction,Aug,2014,Portuguese,Brazil,Undirected
Helsinki Noir,"Thompson, James",Akashic Books,Fiction,Oct,2014,Finnish,Finland,Undirected
God of Chance,"Thorup, Kirsten",Norvik Press,Fiction,June,2014,Danish,Denmark,Undirected
Man,"Thuy, Kim",Random House Canada,Fiction,Aug,2014,French,Quebec,Undirected
Paris,"Torrente, Marcos Giralt",Hispabooks Publishing,Fiction,May,2014,Spanish,Spain,Undirected
Obese Christ,"Tremblay, Larry",Talonbooks,Fiction,Apr,2014,French,Quebec,Undirected
Crossing the City,"Tremblay, Michel",Talonbooks,Fiction,Oct,2014,French,Quebec,Undirected
Snow and Shadow,"Tse, Dorothy",East Slope Publishing Ltd.,Fiction,June,2014,Chinese,China,Undirected
Moscow in the Plague Year,"Tsvetaeva, Marina",Archipelago,Poetry,Aug,2014,Russian,Russia,Undirected
Guyana,"Turcotte, Elise",Coach House Books,Fiction,June,2014,French,Quebec,Undirected
Big Green Tent,"Ulitskaya, Ludmila",FSG,Fiction,Dec,2014,Russian,Russia,Undirected
Cold Song,"Ullmann, Linn",Other Press,Fiction,Apr,2014,Norwegian,Norway,Undirected
Matter of Gravity,"Vachon, Helene",Talonbooks,Fiction,Apr,2014,French,Quebec,Undirected
Seventh Child,"Valeur, Erik",AmazonCrossing,Fiction,Apr,2014,Danish,Denmark,Undirected
Baudelaire's Revenge,"Van Laerhoven, Bob",Pegasus,Fiction,Apr,2014,Dutch,Netherlands,Undirected
Marketa Lazarova,"Vancura, Vladislav",Twisted Spoon Press,Fiction,June,2014,Czech,Czech Republic,Undirected
Bed of Nails,"Varenne, Antonin",MacLehose Press,Fiction,Nov,2014,French,France,Undirected
Best European Fiction 2015,"Various, Various",Dalkey Archive,Fiction,Nov,2014,Various,Various,Undirected
Fifteen Iraqi Poets,"various, various",New Directions,Poetry,Jan,2014,Arabic,Iraq,Undirected
Death in Sardinia,"Vichi, Marco",Pegasus,Fiction,Mar,2014,Italian,Italy,Undirected
Quesadillas,"Villalobos, Juan Pablo",FSG,Fiction,Feb,2014,Spanish,Mexico,Undirected
Writers,"Volodine, Antoine",Dalkey Archive,Fiction,July,2014,French,France,Undirected
Wandering Hong Kong with Spirits,"Waitong, Liu",Zephyr Press,Poetry,May,2014,Chinese,China,Undirected
Blue Soda Siphon,"Widmer, Urs",Seagull Books,Fiction,Nov,2014,German,Switzerland,Undirected
Elusive Moth,"Winterbach, Ingrid",Open Letter,Fiction,July,2014,Afrikaans,South Africa,Undirected
August,"Wolf, Christa",Seagull Books,Fiction,Feb,2014,German,Germany,Undirected
Something Crosses My Mind,"Xiaoni, Wang",Zephyr Press,Poetry,July,2014,Chinese,China,Undirected
Last Lover,"Xue, Can",Yale University Press,Fiction,July,2014,Chinese,China,Undirected
Grass Roots,"Yang, Xiang",Zephyr Press,Poetry,Sept,2014,Chinese,China,Undirected
Selected Poems 1957-2009,"Yeryomin, Mikhail",White Pine,Poetry,Nov,2014,Russian,Russia,Undirected
Salsa,"Yu, Hsia",Zephyr Press,Poetry,June,2014,Chinese,China,Undirected
"Sister, Sister","Zabuzhko, Oksana",AmazonCrossing,Fiction,Nov,2014,Ukrainian,Ukraine,Undirected
Monarch of the Square,"Zafzaf, Muhammad",Syracuse University Press,Fiction,Oct,2014,Arabic,Morocco,Undirected
Nine Rabbits,"Zaharieva, Virginia",Black Balloon,Fiction,Apr,2014,Bulgarian,Bulgaria,Undirected
Running through Beijing,"Zechen, Xu",Two Lines Press,Fiction,May,2014,Chinese,China,Undirected
Decompression,"Zeh, Juli",Nan A. Talese,Fiction,May,2014,German,Germany,Undirected
Stone Tablets,"Zukrowski, Wojciech",Paul Dry Books,Fiction,Mar,2014,Polish,Poland,Undirected
Selected Stories,"Freely, Maureen",Archipelago,Fiction,Dec,2014,Turkish,Turkey,Undirected
Tehran Noir,"Various, Various",Akashic Books,Fiction,Oct,2014,Persian,"Iran, Islamic Republic of",Undirected
King,"Forest-Flier, Nancy",New Directions,Fiction,Sept,2014,Dutch,"Iran, Islamic Republic of",Undirected
"Fly Away, Pigeon","Lewis, Tess",Seagull Books,Fiction,Nov,2014,German,Switzerland,Undirected
Pig's Foot,"Wynne, Frank",Bloomsbury,Fiction,Jan,2014,Spanish,Cuba,Undirected
Wall,"Filkins, Peter",Random House,Fiction,Dec,2014,German,Germany,Undirected
Baboon,"Newman, Denise",Two Lines Press,Fiction,Oct,2014,Danish,Denmark,Undirected
Conversations,"Silver, Katherine",New Directions,Fiction,June,2014,Spanish,Argentina,Undirected
What Have You Carried Over?,"various, various",Talisman House,Poetry,Jan,2014,Turkish,Turkey,Undirected
Traces,"Uthman, Nadar",Bloomsbury Qatar,Fiction,Nov,2014,Arabic,Egypt,Undirected
Anubis,"??, ??",American University at Cairo,Fiction,May,2014,Arabic,Libya,Undirected
"New Waw, Saharan Oasis","Hutchins, William",University of Texas,Fiction,Jan,2014,Arabic,Libya,Undirected
Sleepless Eye,"Allen, Roger",Syracuse University Press,Poetry,Mar,2014,Arabic,Libya,Undirected
"Epistle of Forgiveness, Volume Two","Van Gelder, Geert Jan",New York University Press,Fiction,Mar,2014,Arabic,Syrian Arab Republic,Undirected
Lady from Tel Aviv,"Colla, Elliott",Telegram,Fiction,May,2014,Arabic,"Palestinian Territory, Occupied",Undirected
Muniras Bottle,"Calderbank, Anthony",American University at Cairo,Fiction,May,2014,Arabic,Saudi Arabia,Undirected
Dates on My Fingers,"Leafgren, Luke",American University at Cairo,Fiction,May,2014,Arabic,Iraq,Undirected
"Leg over Leg, Volume 3","Davies, Humphrey",Library of Arabic Literature,Fiction,June,2014,Arabic,Lebanon,Undirected
"Leg over Leg, Volume 4","Davies, Humphrey",Library of Arabic Literature,Fiction,June,2014,Arabic,Lebanon,Undirected
Deadly Tasting,"Pane, Sally",Le French,Fiction,Oct,2014,French,France,Undirected
Grand Cru Heist,"Trager, Anne",Le French,Fiction,June,2014,French,France,Undirected
Nightmare in Burgundy,"Pane, Sally",Le French,Fiction,July,2014,French,France,Undirected
Treachery in Bordeaux,"Trager, Anne",Le French,Fiction,May,2014,French,France,Undirected
Globetrotter,"Elias-Bursac, Ellen",Yale University Press,Fiction,Aug,2014,Swedish,Serbia and Montenegro,Undirected
Learning Cyrillic,"Elias-Bursac, Ellen",Dalkey Archive,Fiction,Dec,2014,Serbian,Serbia and Montenegro,Undirected
Little Man,"Moore, Melanie",Glas,Fiction,Apr,2014,Russian,Russia,Undirected
Ripper,"Brock, Oliver",HarperCollins,Fiction,Feb,2014,Spanish,Chile,Undirected
Africa39,"Various, Various",Bloomsbury,Fiction,Oct,2014,Various,Various,Undirected
Fullblood Arabian,"Collins, C. J.",New Directions,Poetry,Jan,2014,Arabic,Syrian Arab Republic,Undirected
On Leave,"Bellos, David",Faber and Faber,Fiction,Mar,2014,French,France,Undirected
"Suddenly, Love","Green, Jeffrey M.",Schocken Books,Fiction,May,2014,Hebrew,Israel,Undirected
Blue Lorries,"Romaine, Barbara",Bloomsbury Qatar,Fiction,July,2014,Arabic,Egypt,Undirected
Woman from Tantoura,"Heikkinen, Kay",American University at Cairo,Fiction,June,2014,Arabic,"Palestinian Territory, Occupied",Undirected
Selected Stories,"Kinsella, Sean",Dalkey Archive,Fiction,May,2014,Norwegian,Norway,Undirected
Once Upon a Time in Rio,"??, ??",Atria,Fiction,June,2014,Portuguese,Brazil,Undirected
Man Called Ove,"Koch, Henning",Atria,Fiction,July,2014,Swedish,Sweden,Undirected
Flametti,"Schelbert, Catherine",Wakefield Press,Fiction,May,2014,German,Switzerland,Undirected
Rain over Madrid,"Dillman, Lisa",Hispabooks Publishing,Fiction,Sept,2014,Spanish,Spain,Undirected
Mr. Gwyn,"Goldstein, Ann",McSweeney's Books,Fiction,July,2014,Italian,Italy,Undirected
Cherry Red Summer,"Macki, Erik",AmazonCrossing,Fiction,June,2014,German,Germany,Undirected
Wall and Other Stories,"Vennewitz, Leila",Arcade,Fiction,May,2014,German,Germany,Undirected
Flowers & Mishima's Illustrated Biography,"Jordan, Kolin",7Vientos,Fiction,Feb,2014,Spanish,Mexico,Undirected
Fairy Tale,"Barslund, Charlotte",Other Press,Fiction,Apr,2014,Danish,Denmark,Undirected
Privy Portrait,"Lewis, Tess",Seagull Books,Fiction,July,2014,French,France,Undirected
Hotel Brasil,"Soutar, Jethro",Bitter Lemon,Fiction,Mar,2014,Portuguese,Brazil,Undirected
Dead Stars,"McDowell, Megan",Ox and Pigeon,Fiction,Mar,2014,Spanish,Chile,Undirected
Symmetry Teacher,"Gannon, Polly",FSG,Fiction,July,2014,Russian,Russia,Undirected
"Nothing For You Here, Young Man","Spencer, Nigel",House of Anansi,Fiction,June,2014,French,Quebec,Undirected
Corpse Exhibition: And Other Stories of Iraq,"Wright, Jonathan",Penguin,Fiction,Feb,2014,Arabic,Iraq,Undirected
Law of Desire,"Soban, Tamara",Dalkey Archive,Fiction,Aug,2014,Slovenian,Slovenia,Undirected
Lady in White,"Anderson, Alison",University of Nebraska,Fiction,Dec,2014,French,France,Undirected
Days of the Deer,"Caistor, Nick",Atlantic Books,Fiction,June,2014,Spanish,Argentina,Undirected
Little Lumpen Novelita,"Wimmer, Natasha",New Directions,Fiction,Sept,2014,Spanish,Chile,Undirected
Parrots,"Curtis, Howard",Pushkin Press,Fiction,May,2014,Italian,Italy,Undirected
Rapids,"Arnds, Peter",Dalkey Archive,Fiction,Apr,2014,German,Liechtenstein,Undirected
Passion,"Peele, Rosemary",AmazonCrossing,Fiction,Jan,2014,Spanish,Argentina,Undirected
Digamma,"Rogers, Hoyt",Seagull Books,Poetry,Feb,2014,French,France,Undirected
Collected Poems,"Kinsky, Esther",Seagull Books,Poetry,Feb,2014,German,Switzerland,Undirected
Rubble Flora,"Constantine, David",Seagull Books,Poetry,Sept,2014,German,Germany,Undirected
Love Poems,"Constantine, David",Liveright,Poetry,Nov,2014,German,Germany,Undirected
Where Monsters Dwell,"Murray, Steven",Minotaur,Fiction,Feb,2014,Norwegian,Norway,Undirected
Just Call Me a Superhero,"Mohr, Tim",Europa Editions,Fiction,Nov,2014,German,Germany,Undirected
Literature Express,"Kiasashvili, Maya",Dalkey Archive,Fiction,Jan,2014,Georgian,Georgia,Undirected
Adibas,"Wiedling, Thomas",Dalkey Archive,Fiction,Jan,2014,Georgian,Georgia,Undirected
Memory of Flames,"Reid, Isabel",Gallic Books,Fiction,Dec,2014,French,France,Undirected
Wolf Hunt,"Reid, Isabel",Gallic Books,Fiction,June,2014,French,France,Undirected
Bride for One Night,"Kurshan, Ilana",University of Nebraska,Fiction,Mar,2014,Hebrew,Israel,Undirected
Into the War,"McLaughlin, Martin",Houghton Mifflin Harcourt,Fiction,Sept,2014,Italian,Italy,Undirected
Alp,"McLaughlin, Donal",Dalkey Archive,Fiction,Apr,2014,German,Switzerland,Undirected
Angelica's Smile,"Sartarelli, Stephen",Penguin,Fiction,July,2014,Italian,Italy,Undirected
Hunting Season,"Sartarelli, Stephen",Penguin,Fiction,Apr,2014,Italian,Italy,Undirected
Encyclopedia of Good Reasons,"McLaughlin, Donal",Seagull Books,Fiction,Feb,2014,German,Switzerland,Undirected
Master of Knots,"Woodall, Christopher",Europa Editions,Fiction,Jan,2014,Italian,Italy,Undirected
Anton Mallick Wants to Be Happy,"Bunstead, Thomas",Hispabooks Publishing,Fiction,Apr,2014,Spanish,Spain,Undirected
Dark Vales,"Yates, Alan",Dedalus Books,Fiction,Sept,2014,Catalan,Spain,Undirected
Killing Needle,"Pugmire, John",Locked Room International,Fiction,June,2014,French,France,Undirected
Conspiracy,"Parra, Guillermo",Sampsonia Way,Fiction,Apr,2014,Spanish,Venezuela,Undirected
Diorama,"Rosenwong, Anna",Phoneme Books,Poetry,Apr,2014,Spanish,Mexico,Undirected
Return to My Native Land,"Berger, John",Archipelago,Poetry,July,2014,French,Martinique,Undirected
Return to Killybegs,"Meany Scott, Ursula",Lilliput Press,Fiction,July,2014,French,France,Undirected
Hypnos,"Hutchinson, Mark",Seagull Books,Poetry,Sept,2014,French,France,Undirected
Fear,"Imrie, Malcolm",New York Review Books,Fiction,May,2014,French,France,Undirected
Author and Me,"Stump, Jordan",Dalkey Archive,Fiction,Oct,2014,French,France,Undirected
Another Man's City,"Fulton, Bruce",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
Square,"Kim, Seong-Kon",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
I Must Be the Wind,"Silberg, Richard",White Pine,Poetry,Dec,2014,Korean,South Korea,Undirected
Tombe,"Milesi, Laurent",Seagull Books,Fiction,Dec,2014,French,France,Undirected
Adultery,"Costa, Margaret Jull",Knopf,Fiction,Aug,2014,Portuguese,Brazil,Undirected
Deliverance of Evil,"Thompson, N. S.",Quercus,Fiction,Feb,2014,Italian,Italy,Undirected
Zenith Hotel,"Schwartz, Ros",Arcadia,Fiction,Mar,2014,French,France,Undirected
Nazis in the Metro,"Moschovakis, Anna",Melville House,Fiction,Mar,2014,French,France,Undirected
Penguin's Song,"Booth, Marilyn",City Lights,Fiction,Nov,2014,Arabic,Lebanon,Undirected
Nothing More to Lose,"Abu-Zeid, Kareem James",New York Review Books,Poetry,Apr,2014,Arabic,"Palestinian Territory, Occupied",Undirected
Jewish Mothers Never Die,"??, ??",Arcade,Fiction,Aug,2014,French,France,Undirected
Day of the Dead,"Shugaar, Antony",Europa Editions,Fiction,Mar,2014,Italian,Italy,Undirected
Buzz,"Smith, Neil",Atria,Fiction,Jan,2014,Swedish,Sweden,Undirected
My Mother-in-Law Drinks,"Shugaar, Antony",Europa Editions,Fiction,Dec,2014,Italian,Italy,Undirected
Nothing Holds Back the Night,"Miller, George",Bloomsbury,Fiction,Mar,2014,French,France,Undirected
Viviane,"Coverdale, Linda",New Press,Fiction,Apr,2014,French,France,Undirected
My Wish List,"Bell, Anthea",Penguin,Fiction,Apr,2014,French,France,Undirected
Foundling Boy,"Evans, Julian",Gallic Books,Fiction,Apr,2014,French,France,Undirected
Across Borders,"Friedman, Alison",Green Integer,Poetry,Apr,2014,Chinese,China,Undirected
Zama,"Allen, Esther",New York Review Books,Fiction,Oct,2014,Spanish,Argentina,Undirected
Four Corners of Palermo,"Shugaar, Antony",Other Press,Fiction,Oct,2014,Italian,Italy,Undirected
Truth about the Harry Quebert Affair,"Taylor, Sam",Penguin,Fiction,June,2014,French,Switzerland,Undirected
Seven Lives and One Great Love,"Matsoukas, Konstantine",Europa Editions,Fiction,May,2014,Greek,Greece,Undirected
Sworn Virgin,"Botsford, Clarissa",And Other Stories,Fiction,May,2014,Italian,Albania,Undirected
June Rain,"Haydar, Paula",Bloomsbury Qatar,Fiction,July,2014,Arabic,Lebanon,Undirected
Pushkin Hills,"Dovlatov, Katherine",Counterpoint,Fiction,Mar,2014,Russian,Russia,Undirected
Thirst,"Weir, Martin E. ",Melville House,Fiction,June,2014,Persian,"Iran, Islamic Republic of",Undirected
Endarkenment,"Ostashevsky, Eugene",Wesleyan University Press,Poetry,Jan,2014,Russian,Russia,Undirected
Trieste,"Elias-Bursac, Ellen",Houghton Mifflin Harcourt,Fiction,Jan,2014,Croatian,Croatia,Undirected
You,"Whiteside, Shaun",Knopf,Fiction,Aug,2014,German,Germany,Undirected
Avenue of Giants,"Curtis, Howard",Europa Editions,Fiction,June,2014,French,France,Undirected
"Writings from the Sand, Volume 2","Marcus, Karen Melissa",University of Nebraska,Fiction,May,2014,German,Switzerland,Undirected
1914,"Coverdale, Linda",New Press,Fiction,Jan,2014,French,France,Undirected
Kamal Jann,"Schwartz, Ros",Seagull Books,Fiction,June,2014,French,Lebanon,Undirected
Quick Draw,"Scott, Christopher",Vertical,Fiction,Apr,2014,Japanese,Japan,Undirected
Rain over Baghdad,"Abdel Wahab, Farouk",American University at Cairo,Fiction,June,2014,Arabic,Egypt,Undirected
House of the Wolf,"Roberts, Nancy",American University at Cairo,Fiction,Apr,2014,Arabic,Egypt,Undirected
Dance of a Sham,"Jones, Marlon",Dalkey Archive,Fiction,June,2014,Flemish,Belgium,Undirected
Street of Thieves,"Mandell, Charlotte",Open Letter,Fiction,Nov,2014,French,France,Undirected
On Earth as It Is in Heaven,"Shugaar, Antony",FSG,Fiction,Mar,2014,Italian,Italy,Undirected
Mr. Zed's Reflections,"Chalmers, Martin",Seagull Books,Fiction,Oct,2014,German,Germany,Undirected
"Black Lies, Red Blood","Norlen, Paul",Minotaur,Fiction,Apr,2014,Swedish,Sweden,Undirected
End of Days,"Bernofsky, Susan",New Directions,Fiction,Nov,2014,German,Germany,Undirected
Lord of All Things,"Willcocks, Samuel",AmazonCrossing,Fiction,Jan,2014,German,Germany,Undirected
Awakening of Miss Prim,"??, ??",Atria,Fiction,July,2014,Spanish,Spain,Undirected
Corner of the World,"Cluster, Dick",City Lights,Fiction,Sept,2014,Spanish,Cuba,Undirected
Those Who Leave and Those Who Stay,"Goldstein, Ann",Europa Editions,Fiction,Sept,2014,Italian,Italy,Undirected
I Called Him Necktie,"Dickie, Sheila",New Vessel Press,Fiction,Sept,2014,German,Austria,Undirected
Inside My Own Skin,"Cloarec, Yves Henri",Hanging Loose Press,Fiction,May,2014,French,France,Undirected
Crimes of August,"Landers, Clifford",Tagus Press,Fiction,Apr,2014,Portuguese,Brazil,Undirected
Seven String Quartets,"Smith, Matthew",Fence Books,Poetry,May,2014,French,France,Undirected
Selected Poems,"Hahn, Daniel",Archipelago,Fiction,Oct,2014,Portuguese,Cape Verde,Undirected
Melancholy II,"Dickens, Eric",Dalkey Archive,Fiction,Jan,2014,Norwegian,Norway,Undirected
Murder of Harriet Krohn,"??, ??",Houghton Mifflin Harcourt,Fiction,Nov,2014,Norwegian,Norway,Undirected
Golden Throne,"??, ??",AmazonCrossing,Fiction,Oct,2014,German,Germany,Undirected
Things Look Different in the Light and Other Stories,"Costa, Margaret Jull",Pushkin Press,Fiction,Feb,2014,Spanish,Spain,Undirected
Ready to Burst,"Glover, Kaiama",Archipelago,Fiction,Oct,2014,French,Haiti,Undirected
Ashes,"Stanton-Ife, Anne-Marie",Quercus,Fiction,July,2014,Greek,Greece,Undirected
Islands,"Barnett, Ian",And Other Stories,Fiction,Jan,2014,Spanish,Argentina,Undirected
Description of the Lie,"Wellman, Donald",Talisman House,Poetry,Jan,2014,Spanish,Spain,Undirected
Who Is Martha?,"Spencer, Arabella",New Vessel Press,Fiction,Oct,2014,German,Ukraine,Undirected
A26,"Florence, Melanie",Gallic Books,Fiction,Feb,2014,French,France,Undirected
Front Seat Passenger,"Aitken, Jane",Gallic Books,Fiction,Sept,2014,French,France,Undirected
How's the Pain?,"Boyce, Emily",Gallic Books,Fiction,May,2014,French,France,Undirected
Moon in a Dead Eye,"Boyce, Emily",Gallic Books,Fiction,Aug,2014,French,France,Undirected
Panda Theory,"Books, Gallic",Gallic Books,Fiction,Feb,2014,French,France,Undirected
Evening with Claire,"Daynard, Jodi",Overlook,Fiction,June,2014,Russian,Russia,Undirected
Rachel,"Schwartz, Marian",AmazonCrossing,Fiction,July,2014,Russian,Russia,Undirected
Live Bait,"Moore, Michael",Other Press,Fiction,June,2014,Italian,Italy,Undirected
"Autumn, All the Cats Return","Rendall, Steven",Europa Editions,Fiction,Oct,2014,French,France,Undirected
People in the Photo,"Boyce, Emily",Gallic Books,Fiction,June,2014,French,France,Undirected
Poems to Read on a Streetcar,"Cleary, Heather",New Directions,Poetry,Jan,2014,Spanish,Argentina,Undirected
Metro 2034,"??, ??",Gollancz,Fiction,Feb,2014,Russian,Russia,Undirected
Hormone Factory,"Velmans, Hester",Other Press,Fiction,Nov,2014,Dutch,Netherlands,Undirected
Eros Is More,"Bauer, Curtis",Alice James Books,Poetry,Sept,2014,Spanish,Spain,Undirected
Goddess of Small Victories,"Wood, Willard",Other Press,Fiction,Sept,2014,French,France,Undirected
