Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Victor Halfwit,"Chalmers, Martin",Seagull Books,Fiction,Jan,2011,German,Austria,Undirected
Alphabet of Masks,"Bouis, Antonia",Enigma Books,Poetry,Oct,2011,Russian,Russia,Undirected
Call Me Princess,"Macki, Erik",Pegasus,Fiction,Sept,2011,Danish,Denmark,Undirected
Afterglow,"Rathbun, Jennifer",Bitter Oleander Press,Poetry,June,2011,Spanish,Mexico,Undirected
Third Reich,"Wimmer, Natasha",FSG,Fiction,Dec,2011,Spanish,Chile,Undirected
Tres,"Healy, Laura",New Directions,Poetry,Sept,2011,Spanish,Chile,Undirected
How I Lost the War,"Curtis, Howard",Pushkin Press,Fiction,May,2011,Italian,Italy,Undirected
Good-Bye Angel,"Landers, Clifford",Dalkey Archive,Fiction,Jan,2011,Portuguese,Brazil,Undirected
Hottest Dishes of the Tartar Cuisine,"Mohr, Tim",Europa Editions,Fiction,Apr,2011,German,Germany,Undirected
Potter's Field,"Sartarelli, Stephen",Penguin,Fiction,Oct,2011,Italian,Italy,Undirected
Origin of Species and Other Poems,"Lyons, John",Texas Tech University Press,Poetry,Apr,2011,Spanish,Nicaragua,Undirected
Temporary Perfections,"Shugaar, Antony",Rizzoli,Fiction,Sept,2011,Italian,Italy,Undirected
Walk in the Dark,"Curtis, Howard",Bitter Lemon,Fiction,Mar,2011,Italian,Italy,Undirected
Lotus Singers,"various, various",Cheng & Tsui,Fiction,Mar,2011,Various,Various,Undirected
Lives Other than My Own,"Coverdale, Linda",Metropolitan,Fiction,Sept,2011,French,France,Undirected
I'm a Box,"Warren, Johanna",AmazonCrossing,Fiction,July,2011,Spanish,Spain,Undirected
Pilate's Jesus,"Kong, Yoo-Jung",Cross-Cultural Communications,Fiction,Feb,2011,Korean,South Korea,Undirected
Forest Woman,"Chakravarty, Radha",Hesperus,Fiction,Aug,2011,Bengali,India,Undirected
My Two Worlds,"Carson, Margaret",Open Letter,Fiction,July,2011,Spanish,Argentina,Undirected
Poems from Children's Island,"Kinsella, Kevin",Lightful Press,Poetry,Apr,2011,Russian,Russia,Undirected
Demolishing Nisard,"Stump, Jordan",Dalkey Archive,Fiction,June,2011,French,France,Undirected
Reasons for Writing Poetry,"Racz, G. J.",Salt,Poetry,Jan,2011,Spanish,Peru,Undirected
"Light, Grass, & Letter in April","Nied, Susanna",New Directions,Poetry,June,2011,Danish,Denmark,Undirected
Aleph,"Costa, Margaret Jull",Knopf,Fiction,Sept,2011,Portuguese,Brazil,Undirected
Private Property,"Miller, Margot",University of Nebraska,Fiction,Oct,2011,French,France,Undirected
Angelina's Lips,"Buranello, Robert",Guernica Editions,Fiction,May,2011,Italian,Italy,Undirected
Poet by Default,"Kocot, Noelle",Wave Books,Poetry,Oct,2011,French,France,Undirected
Prose from the Observatory,"McLean, Anne",Archipelago,Fiction,June,2011,Spanish,Argentina,Undirected
Accident in August,"Anderson, Alison",Europa Editions,Fiction,Aug,2011,French,France,Undirected
Colors of Infamy,"Waters, Alyson",New Directions,Fiction,Nov,2011,French,Egypt,Undirected
Dreamseller: The Calling,"Landers, Cliff",Atria,Fiction,Feb,2011,Portuguese,Brazil,Undirected
Misterioso,"Nunnally, Tiina",Pantheon,Fiction,Feb,2011,Swedish,Sweden,Undirected
In the Presence of Absence,"Antoon, Sinan",Archipelago,Poetry,May,2011,Arabic,"Palestinian Territory, Occupied",Undirected
Lanceheim,"Norlen, Paul",HarperCollins,Fiction,June,2011,Swedish,Sweden,Undirected
Tourquai,"Norlen, Paul",HarperCollins,Fiction,Feb,2011,Swedish,Sweden,Undirected
Schoolgirl,"Powell, Allison",One Peace Books,Fiction,Oct,2011,Japanese,Japan,Undirected
Day Before Happiness,"Moor, Michael",Other Press,Fiction,Nov,2011,Italian,Italy,Undirected
Indian Tango,"Anderson, Jean",Host Publications,Fiction,Jan,2011,French,Mauritius,Undirected
Dedalus Book of Flemish Fantasy,"Vincent, Paul",Dedalus Books,Fiction,July,2011,Flemish,Belgium,Undirected
Phone Call from Dalian,"Harman, Nicky",Zephyr Press,Poetry,Dec,2011,Chinese,China,Undirected
Lizard's Tale,"Levine, Suzanne Jill",Northwestern University Press,Fiction,Oct,2011,Spanish,Chile,Undirected
Sorry,"Whiteside, Shaun",Knopf,Fiction,Sept,2011,German,Germany,Undirected
Miss Take,"Browning, Will",Talonbooks,Fiction,Sept,2011,French,Quebec,Undirected
Summer Storm,"Dembo, Margot",AmazonCrossing,Fiction,July,2011,German,Germany,Undirected
Of Flies and Monkeys,"Taylor, John",Bitter Oleander Press,Poetry,Aug,2011,French,France,Undirected
Lightning,"Coverdale, Linda",New Press,Fiction,June,2011,French,France,Undirected
Prague Cemetery,"Dixon, Richard",Houghton Mifflin Harcourt,Fiction,Nov,2011,Italian,Italy,Undirected
Relic: The Quest for the Golden Shrine,"Chace, Tara",John Murray,Fiction,Feb,2011,Norwegian,Norway,Undirected
Dog,"Schenck, Linda",Sphere,Fiction,Nov,2011,Swedish,Sweden,Undirected
Last Patriarch,"Bush, Peter",Serpent's Tail,Fiction,May,2011,Catalan,Morocco,Undirected
French Father,"McEwen, Alastair",Pushkin Press,Fiction,July,2011,Italian,United States (USA),Undirected
Invitation to the Bold of Heart,"Derbyshire, Katy",Seagull Books,Fiction,Dec,2011,German,Switzerland,Undirected
Invitation to a Voyage,"Vicari, Justin",Dalkey Archive,Fiction,Dec,2011,French,Belgium,Undirected
Burned,"Barslund, Charlotte",Atria,Fiction,Oct,2011,Norwegian,Norway,Undirected
Lunar Savings Time,"McKay, Becka Mara",Clockroot,Fiction,May,2011,Hebrew,Israel,Undirected
Hand that Trembles,"Segerberg, Ebba",Minotaur,Fiction,Aug,2011,Swedish,Sweden,Undirected
Against Art,"Anderson, James",Seagull Books,Fiction,Dec,2011,Norwegian,Norway,Undirected
Chilean Poets: A New Anthology,"various, various",Marick Press,Poetry,Apr,2011,Spanish,Chile,Undirected
Poems from Above the Hill,"Hillman, Brenda",Parlor Press,Poetry,Mar,2011,Arabic,Libya,Undirected
Glitter Scene,"Tucker, Katarina",Other Press,Fiction,Aug,2011,Swedish,Finland,Undirected
Zero and Other Fictions,"Balcom, John",Columbia University Press,Fiction,Sept,2011,Chinese,Taiwan,Undirected
Little Mother,"Bellesia-Contuzzi, Giovanna",Indiana University Press,Fiction,May,2011,Italian,Italy,Undirected
Utu,"Curtis, Howard",Europa Editions,Fiction,Oct,2011,French,France,Undirected
Kamchatka,"Wynne, Frank",Black Cat,Fiction,May,2011,Spanish,Argentina,Undirected
Medea and Her War Machines,"Sorkin, Adam",University of New Orleans Press,Poetry,July,2011,Romanian,Romania,Undirected
Days of the King,"Blyth, Alistair Ian",Houghton Mifflin Harcourt,Fiction,Aug,2011,Romanian,Romania,Undirected
Delicacy,"Benderson, Bruce",HarperCollins,Fiction,Dec,2011,French,France,Undirected
Waiting for Robert Capa,"Lopez, Adriana",HarperCollins,Fiction,Oct,2011,Spanish,Spain,Undirected
Bad Intentions,"Barslund, Charlotte",Houghton Mifflin Harcourt,Fiction,Aug,2011,Norwegian,Norway,Undirected
Copper Sign,"Chadeayne, Lee",AmazonCrossing,Fiction,Dec,2011,German,Germany,Undirected
Picture World,"Greenwald, Roger",Book Thug,Poetry,May,2011,Danish,Denmark,Undirected
Absent Sea,"Chambers, Leland",McPherson & Company,Fiction,June,2011,Spanish,Chile,Undirected
Stranger's Woes,"Gannon, Polly",Overlook,Fiction,June,2011,Russian,Russia,Undirected
Irlanda,"Kamel, Toshiya",Fairy Tale Review,Fiction,Dec,2011,Spanish,Spain,Undirected
Brendel's Fantasy,"Hayworth, Eugene",Owl Canyon Press,Fiction,Aug,2011,German,Austria,Undirected
Answer from the Silence,"Mitchell, Mike",Seagull Books,Fiction,Mar,2011,German,Switzerland,Undirected
Destiny and Desire,"Grossman, Edith",Random House,Fiction,Jan,2011,Spanish,Mexico,Undirected
Waxen Wings,"various, various",Koryo Press,Fiction,Feb,2011,Korean,South Korea,Undirected
Castle in the Pyrenees,"Anderson, James",Weidenfeld & Nicolson,Fiction,Aug,2011,Norwegian,Norway,Undirected
Settlers of Catan,"Chadeayne, Lee",AmazonCrossing,Fiction,Nov,2011,German,Germany,Undirected
French Leave,"Anderson, Alison",Europa Editions,Fiction,May,2011,French,France,Undirected
In the Sea There Are Crocodiles,"Curtis, Howard",Doubleday,Fiction,Aug,2011,Italian,Italy,Undirected
Thirst,"Schwartz, Marian",AmazonCrossing,Fiction,Nov,2011,Russian,Russia,Undirected
Mirador: Dreamed Memories of Irene Nemirovsky by Her Daughter,"Harss, Marina",New York Review Books,Fiction,Sept,2011,French,France,Undirected
Florentine Death,"Curtis, Howard",Abacus,Fiction,Oct,2011,Italian,Italy,Undirected
Love Virtually,"Bielenberg, Katharina",Silver Oak,Fiction,Apr,2011,German,Austria,Undirected
Overseer's Cabin,"Wing, Betsy",University of Nebraska,Fiction,May,2011,French,Martinique,Undirected
With This Night,"Kantar, Annie",University of Texas,Poetry,June,2011,Hebrew,Israel,Undirected
Traitor's Emblem,"Hahn, Daniel",Atria,Fiction,July,2011,Spanish,Spain,Undirected
We're Not All Like That,"Brink, Andre",Kwela,Fiction,Mar,2011,Afrikaans,South Africa,Undirected
Scale of Maps,"Schafer, Mark",City Lights,Fiction,Jan,2011,Spanish,Spain,Undirected
Exiled from Almost Everywhere,"Bush, Peter",Dalkey Archive,Fiction,Apr,2011,Spanish,Spain,Undirected
Nijar Country,"Bush, Peter",Lumen Books,Fiction,May,2011,Spanish,Spain,Undirected
Birth of the Kingdom,"Murray, Steven",HaperCollins,Fiction,July,2011,Swedish,Sweden,Undirected
Pianist in the Dark,"Litvak, Andrew",Pegasus,Fiction,July,2011,French,France,Undirected
"Buzz Aldrin, What Happened to You in All the Confusion?","Dawkin, Deborah",Seven Stories Press,Fiction,June,2011,Norwegian,Norway,Undirected
Good Hope,"Jones, W. Glyn",Dedalus Books,Fiction,Nov,2011,Danish,Faroe Islands,Undirected
Inseparable,"Searle, Jamie Lee",AmazonCrossing,Fiction,Dec,2011,German,Germany,Undirected
Life after Forty,"Searle, Jamie Lee",AmazonCrossing,Fiction,Apr,2011,German,Germany,Undirected
Best European Fiction 2012,"various, various",Dalkey Archive,Fiction,Nov,2011,Various,Various,Undirected
Devotion of Suspect X,"Smith, Alexander O.",Minotaur,Fiction,Feb,2011,Japanese,Japan,Undirected
Muslim Suicide,"Allen, Roger",Syracuse University Press,Fiction,Nov,2011,Arabic,Morocco,Undirected
Fortnight Before the Frost,"Lyngstad, Sverre",Norvik Press,Fiction,Jan,2011,Norwegian,Norway,Undirected
1222: A Hannah Wilhelmsen Novel,"Delargy, Marlaine",Scribner,Fiction,Dec,2011,Norwegian,Norway,Undirected
Eternal Philistine,"Wagner, John",Melville House,Fiction,July,2011,German,Austria,Undirected
Plainsong,"Calas, Julien",Dalkey Archive,Fiction,July,2011,Japanese,Japan,Undirected
Gaps,"Liman, Tony",Northwestern University Press,Fiction,May,2011,Czech,Czech Republic,Undirected
Such Is This World@sars.com,"Clark, A. E.",Ragged Banner,Fiction,Mar,2011,Chinese,China,Undirected
Shadow of a Blue Cat,"Refle, Sophie",Dalkey Archive,Fiction,July,2011,Japanese,Japan,Undirected
Operation Napoleon,"Cribb, Victoria",Minotaur,Fiction,Sept,2011,Icelandic,Iceland,Undirected
Remote Control,"Snyder, Stephen",Kodansha America,Fiction,Mar,2011,Japanese,Japan,Undirected
Assassin in the Marais,"Garcia, Lorenza",Minotaur,Fiction,Sept,2011,French,France,Undirected
"And, Nonetheless","Taylor, John",Chelsea Editions,Poetry,July,2011,French,Switzerland,Undirected
Child Wonder,"Bartlett, Don ",Graywolf,Fiction,Oct,2011,Norwegian,Norway,Undirected
Palace in the Old Village,"Coverdale, Linda",Penguin,Fiction,Feb,2011,French,Morocco,Undirected
Galley Slave,"Biggins, Michael",Dalkey Archive,Fiction,Dec,2011,Slovenian,Slovenia,Undirected
Fair Play,"Teal, Thomas",New York Review Books,Fiction,Mar,2011,Swedish,Sweden,Undirected
Hour of the Jackal,"Brownjohn, John",John Beaufoy Publishing,Fiction,Nov,2011,German,Germany,Undirected
"We, the Drowned","Barslund, Charlotte",Houghton Mifflin Harcourt,Fiction,Feb,2011,Danish,Denmark,Undirected
Ruta Tannenbaum,"Dickey, Stephen",Northwestern University Press,Fiction,June,2011,Croatian,Croatia,Undirected
Doubled Shadows,"Woerner, Austin",Zephyr Press,Poetry,Feb,2011,Chinese,China,Undirected
Upstaged,"Durantaye, Leland de la",Dalkey Archive,Fiction,June,2011,French,France,Undirected
Straw Sandals,"Taylor, John",Chelsea Editions,Poetry,May,2011,French,France,Undirected
Vertical Poetry: Last Poems,"Crow, Mary",White Pine,Poetry,June,2011,Spanish,Argentina,Undirected
Memoir of Forgetting the Capital,"Heinrich, Amy",Columbia University Press,Poetry,Mar,2011,Japanese,Japan,Undirected
Boy in the Suitcase,"Kaaberbol, Lene",Soho Press,Fiction,Nov,2011,Danish,Denmark,Undirected
Songs of Kabir,"Mehrotra, Arvind Krishna",New York Review Books,Poetry,Mar,2011,Hindi,India,Undirected
Ghost Rider,"Rothschild, Jon",Canongate,Fiction,June,2011,French,Albania,Undirected
Life on Sandpaper,"Berris, Anthony",Dalkey Archive,Fiction,Feb,2011,Hebrew,Israel,Undirected
Dedalus Book of Estonian Literature,"Dickens, Eric",Dedalus Books,Fiction,Nov,2011,Estonian,Estonia,Undirected
Hypnotist,"Long, Ann",FSG,Fiction,July,2011,Swedish,Sweden,Undirected
Fiasco,"Wilkinson, Tim",Melville House,Fiction,Mar,2011,Hungarian,Hungary,Undirected
Stronger Sex,"Bell, Anthea",Bitter Lemon,Fiction,June,2011,German,Germany,Undirected
Vision of the Return,"Baude, Dawn Michelle",Post-Apollo Press,Poetry,Dec,2011,French,Algeria,Undirected
Montecore: The Silence of the Tiger,"Willson-Broyles, Rachel",Knopf,Fiction,Feb,2011,Swedish,Sweden,Undirected
Summer Resort,"Chalmers, Martin",Seagull Books,Fiction,Apr,2011,German,Germany,Undirected
Guru Is Born,"??, ??",Vertical,Fiction,Aug,2011,Japanese,Japan,Undirected
Seconds Out,"Caistor, Nick",Serpent's Tail,Fiction,Apr,2011,Spanish,Argentina,Undirected
Approaching You in English,"Katz, Lisa",Zephyr Press,Poetry,Sept,2011,Hebrew,Israel,Undirected
Kornel Esti,"Adams, Bernard",New Directions,Fiction,Feb,2011,Hungarian,Hungary,Undirected
Anima,"Boyle, Peter",Shearsman Books,Poetry,Feb,2011,Spanish,Cuba,Undirected
Animalinside,"Mulzet, Ottilie",New Directions,Fiction,Apr,2011,Hungarian,Hungary,Undirected
Women and Clothes,"Ittner, Jutta",Host Publications,Fiction,Feb,2011,German,Germany,Undirected
Letter Killers Club,"Turnbull, Joanne",New York Review Books,Fiction,Dec,2011,Russian,Russia,Undirected
Penguin Lost,"Bird, George",Melville House,Fiction,Sept,2011,Russian,Russia,Undirected
"Paradise Bird Tattoo (or, Attempted Double-Suicide)","Bryson, Kenneth",Counterpoint,Fiction,Mar,2011,Japanese,Japan,Undirected
Mendeleev Rock,"??, ??",Glas,Fiction,Sept,2011,Russian,Russia,Undirected
I Am a Japanese Writer,"Homel, David",Douglas & McIntyre,Fiction,May,2011,French,Quebec,Undirected
Last Verses,"Revell, Donald",Omnidawn,Poetry,Sept,2011,French,Uruguay,Undirected
Until Thy Wrath Be Past,"Thompson, Laurie",Sterling/Silver Oak,Fiction,Aug,2011,Swedish,Sweden,Undirected
Mondo and Other Stories,"Anderson, Alison",University of Nebraska,Fiction,May,2011,French,France,Undirected
Enough about Love,"Hunter, Adriana",Other Press,Fiction,Feb,2011,French,France,Undirected
Sextine Chapel,"Monk, Ian",Dalkey Archive,Fiction,July,2011,French,France,Undirected
Thousand Pearls (for a Thousand Pennies),"Monk, Ian",Dalkey Archive,Fiction,July,2011,French,France,Undirected
Hector and the Secrets of Love,"Garcia, Lorenza",Penguin,Fiction,May,2011,French,France,Undirected
"Four Cut-Ups, or, the Case of the Restored Volume","Waldrop, Keith",Burning Deck Press,Poetry,June,2011,French,France,Undirected
Suicide,"Steyn, Jan",Dalkey Archive,Fiction,Apr,2011,French,France,Undirected
Room Where the Star-Spangled Banner Cannot Be Heard,"Scott, Christopher",Columbia University Press,Fiction,July,2011,Japanese,Japan,Undirected
Harbor,"Delargy, Marlaine",St. Martin's,Fiction,Oct,2011,Swedish,Sweden,Undirected
Hut of Fallen Persimmons,"Green, Sarah",Texas Tech University Press,Fiction,Apr,2011,Portuguese,Brazil,Undirected
Passionate Nomads,"Sanders, Brett Alan",Aliform,Fiction,June,2011,Spanish,Argentina,Undirected
Book of Doubt,"Doyle, Brian",Haus,Fiction,Apr,2011,Dutch,Netherlands,Undirected
Barcelona Noir,"Obejas, Achy",Akashic Books,Fiction,May,2011,Spanish,Spain,Undirected
Last of the Egyptians,"Evenson, Brian",Burning Deck Press,Fiction,Oct,2011,French,France,Undirected
Remnants of Another Age,"Reid, Peggy",BOA Editions,Poetry,Apr,2011,Macedonian,Macedonia,Undirected
Heart of the Night,"Bamia, Aida",American University at Cairo,Fiction,Mar,2011,Arabic,Egypt,Undirected
Love in the Rain,"Roberts, Nancy",American University at Cairo,Fiction,Apr,2011,Arabic,Egypt,Undirected
Sweet Money,"Silver, Katherine",Bitter Lemon,Fiction,Oct,2011,Spanish,Argentina,Undirected
Fatale,"Nicholson-Smith, Donald",New York Review Books,Fiction,Apr,2011,French,France,Undirected
Troubled Man,"Thompson, Laurie",Knopf,Fiction,Mar,2011,Swedish,Sweden,Undirected
Portraits of a Marriage,"Szirtes, George",Knopf,Fiction,Feb,2011,Hungarian,Hungary,Undirected
Train to Budapest,"Mazzarella, Silvester",Arcadia,Fiction,July,2011,Italian,Italy,Undirected
New Finnish Grammar,"Landry, Judith",Dedalus Books,Fiction,Oct,2011,Italian,Italy,Undirected
Strangely Happy,"Crowe, Anna",Bloodaxe,Poetry,Dec,2011,Catalan,Spain,Undirected
Red Wolf,"Smith, Neil",Atria,Fiction,Feb,2011,Swedish,Sweden,Undirected
Purgatory,"Wynne, Frank",Bloomsbury,Fiction,Nov,2011,Spanish,Argentina,Undirected
Three Messages and a Warning,"various, various",Small Beer,Fiction,Dec,2011,Spanish,Mexico,Undirected
Twice Born,"Gagliardi, Ann",Viking,Fiction,May,2011,Italian,Italy,Undirected
Talismano,"Kuntz, Jane",Dalkey Archive,Fiction,May,2011,French,Tunisia,Undirected
Isle of the Dead,"Pike, Burton",Dalkey Archive,Fiction,Nov,2011,German,Switzerland,Undirected
Tomboy,"Bowles, Daniel",AmazonCrossing,Fiction,Nov,2011,German,Germany,Undirected
Trackers,"Seegers, K. L.",Atlantic Monthly,Fiction,Sept,2011,Afrikaans,South Africa,Undirected
Copenhagen Noir,"Kline, Mark",Akashic Books,Fiction,Jan,2011,Danish,Denmark,Undirected
Indian Summer,"Aoyama, Tomoko",Cornell University Press,Fiction,Jan,2011,Japanese,Japan,Undirected
Digital Geishas and Talking Frogs,"various, various",Cheng & Tsui,Fiction,Feb,2011,Japanese,Japan,Undirected
Single Sickness and Other Stories,"Kutsukake, Lynne",Cornell University Press,Fiction,Aug,2011,Japanese,Japan,Undirected
Guadalajara,"Bush, Peter",Open Letter,Fiction,June,2011,Catalan,Spain,Undirected
Two Friends,"Harss, Marina",Other Press,Fiction,Aug,2011,Italian,Italy,Undirected
Collected Body,"Oehlkers Wright, Elizabeth",Copper Canyon,Poetry,Sept,2011,Belarussian,Belarus,Undirected
Negro Marfil/Ivory Black,"Hofer, Jen",Les Figues,Poetry,Sept,2011,Spanish,Mexico,Undirected
Tyrant Memory,"Silver, Katherine",New Directions,Fiction,June,2011,Spanish,Honduras,Undirected
Vanishing Point that Whistles,"Sorkin, Adam",Talisman House,Poetry,Dec,2011,Romanian,Romania,Undirected
1Q84,"Rubin, Jay",Knopf,Fiction,Oct,2011,Japanese,Japan,Undirected
Popular Hits of the Showa Era,"McCarthy, Ralph",W.W. Norton,Fiction,Jan,2011,Japanese,Japan,Undirected
Stone Upon Stone,"Johnson, Bill",Archipelago,Fiction,Jan,2011,Polish,Poland,Undirected
Parallel Stories,"Goldstein, Imre",FSG,Fiction,Nov,2011,Hungarian,Hungary,Undirected
All Our Worldly Goods,"Smith, Sandra",Vintage,Fiction,Sept,2011,French,France,Undirected
Headhunters,"Bartlett, Don",Vintage,Fiction,Sept,2011,Norwegian,Norway,Undirected
Leopard,"Bartlett, Don",Knopf,Fiction,Dec,2011,Norwegian,Norway,Undirected
Snowman,"Bartlett, Don",Knopf,Fiction,May,2011,Norwegian,Norway,Undirected
Inspector and Silence,"Thompson, Laurie",Pantheon,Fiction,June,2011,Swedish,Sweden,Undirected
House Inspections,"Keplinger, David",BOA Editions,Poetry,Nov,2011,Danish,Denmark,Undirected
Regrowth,"Butler, Erik",Northwestern University Press,Fiction,June,2011,Yiddish,Ukraine,Undirected
Bela-Wenda,"Sulak, Marcela Malek",Host Publications,Poetry,Jan,2011,French,Congo,Undirected
Rest of the Voyage,"Rivera, Elena",Graywolf,Poetry,Nov,2011,French,France,Undirected
Rocket Girls: The Last Planet,"Smith, Alexander",Viz Media,Fiction,Mar,2011,Japanese,Japan,Undirected
Spectacle & Pigsty,"Yoshida, Kyoko",Omnidawn,Poetry,Sept,2011,Japanese,Japan,Undirected
Self-Portrait of an Other,"Colmer, David",Seagull Books,Poetry,Nov,2011,Dutch,Netherlands,Undirected
Selected Poems,"Borchardt, Danuta",Archipelago,Poetry,July,2011,Polish,Poland,Undirected
Raid and the Blackest Sheep,"Ylitalo Leppa, Peter",Ice Cold Crime,Fiction,Nov,2011,Finnish,Finland,Undirected
J-Boys,"Udagawa, Avery Fischer",Stone Bridge Press,Fiction,July,2011,Japanese,Japan,Undirected
Greenhouse,"FitzGibbon, Brian",AmazonCrossing,Fiction,Oct,2011,Icelandic,Iceland,Undirected
Wert and the Life Without End,"Scott, Ursula Meany",Dalkey Archive,Fiction,July,2011,French,France,Undirected
"Opportune Moment, 1855","Zucker, Alex",Dalkey Archive,Fiction,Apr,2011,Czech,Czech Republic,Undirected
Scenes from Village Life,"Lange, Nicholas de",Houghton Mifflin Harcourt,Fiction,Oct,2011,Hebrew,Israel,Undirected
Suddenly in the Depths of the Forest,"Silverston, Sondra",Houghton Mifflin Harcourt,Fiction,Mar,2011,Hebrew,Israel,Undirected
Map of Time,"Caistor, Nick",Atria,Fiction,June,2011,Spanish,Spain,Undirected
Shadow-Boxing Woman,"Derbyshire, Katy",Seagull Books,Fiction,May,2011,German,Germany,Undirected
Shadow Chaser,"Bromfield, Andrew",Tor,Fiction,Apr,2011,Russian,Russia,Undirected
Hall of the Singing Caryatids,"Bromfield, Andrew",New Directions,Fiction,Oct,2011,Russian,Russia,Undirected
Big Game,"Kallet, Marilyn",Black Widow Press,Poetry,July,2011,French,France,Undirected
Leg of Lamb,"Lowenthal, Marc",Wakefield Press,Fiction,Apr,2011,French,France,Undirected
Funeral for a Dog,"Benjamin, Ross",W.W. Norton,Fiction,Mar,2011,German,Germany,Undirected
Guide to Capturing a Plum Blossom,"Pine, Red",Copper Canyon,Poetry,Nov,2011,Chinese,China,Undirected
No World Concerto,"McNeil, Rhett",Dalkey Archive,Fiction,Oct,2011,Spanish,Spain,Undirected
Mister Blue,"Fischman, Sheila",Archipelago,Fiction,Dec,2011,French,Quebec,Undirected
Philosopher's Kiss,"??, ??",Atria,Fiction,Apr,2011,German,Germany,Undirected
So You May See,"Cohen, Raphael",American University at Cairo,Fiction,June,2011,Arabic,Egypt,Undirected
Morgue Drawer Four,"Macki, Erik J.",AmazonCrossing,Fiction,Dec,2011,German,Germany,Undirected
New Moscow Philosophy,"Steiger, Krystyna",Twisted Spoon Press,Fiction,June,2011,Russian,Russia,Undirected
Correspondence of Fradique Mendes,"Rabassa, Gregory",Tagus Press,Fiction,Aug,2011,Portuguese,Portugal,Undirected
Thousand Rooms of Dream and Fear,"Maguire, Sarah",Other Press,Fiction,Jan,2011,Dari,Afghanistan,Undirected
Brave Balance,"Derbyshire, Katy",AmazonCrossing,Fiction,Aug,2011,German,Australia,Undirected
Pizzicato: The Abduction of the Magic Violin,"Wilson, David Henry",AmazonCrossing,Fiction,Feb,2011,German,Australia,Undirected
Secret of the Water Knight,"Derbyshire, Katy",AmazonCrossing,Fiction,May,2011,German,Australia,Undirected
All Is Flesh,"Hazelton, Hugh",Talonbooks,Poetry,Sept,2011,French,Quebec,Undirected
House of the Fortunate Buddhas,"Landers, Clifford",Dalkey Archive,Fiction,June,2011,Portuguese,Brazil,Undirected
To Refrain from Embracing,"Grindell, Nicholas",Burning Deck Press,Poetry,Nov,2011,German,Germany,Undirected
Procession of Shadows,"Caistor, Nick",Dalkey Archive,Fiction,May,2011,Spanish,Spain,Undirected
Books Burn Badly,"Dunne, Jonathan",Vintage,Fiction,Oct,2011,Galician,Spain,Undirected
Pope's Assassin,"McAllister, Robin",Putnam,Fiction,Apr,2011,Portuguese,Portugal,Undirected
Selected Stories of Merce Rodoreda,"Tennent, Martha",Open Letter,Fiction,Feb,2011,Catalan,Spain,Undirected
Explosion of the Radiator Hose,"Lalaurie, Louise Rogers",Dalkey Archive,Fiction,Apr,2011,French,France,Undirected
Architect of Ruins,"Mitchell, Mike",Dedalus Books,Fiction,May,2011,German,Germany,Undirected
Good Offices,"McLean, Anne",New Directions,Fiction,Sept,2011,Spanish,Colombia,Undirected
Three Seconds,"Dickson, Kari",Silver Oak,Fiction,Jan,2011,Swedish,Sweden,Undirected
Whole of Poetry is Preposition,"Waldrop, Keith",Fence Books,Poetry,Oct,2011,French,France,Undirected
Thrown into Nature,"Rodel, Angela",Open Letter,Fiction,Nov,2011,Bulgarian,Bulgaria,Undirected
Chukchi Bible,"Chavasse, Ilona Yazhbin",Archipelago,Fiction,Feb,2011,Russian,Russia,Undirected
Zeina,"Nowaira, Amira",Saqi,Fiction,Sept,2011,Arabic,Egypt,Undirected
Love Poems,"Carberry, Colin",Biblioasis,Poetry,Oct,2011,Spanish,Mexico,Undirected
Secret in Their Eyes,"Cullen, John",Other Press,Fiction,Oct,2011,Spanish,Argentina,Undirected
World Through the Eyes of Angels,"Salter, Samuel",Syracuse University Press,Fiction,Nov,2011,Arabic,Iraq,Undirected
Scars,"Dolph, Steve",Open Letter,Fiction,Dec,2011,Spanish,Argentina,Undirected
Present Tense of the World,"Hacker, Marilyn",Black Widow Press,Poetry,June,2011,Arabic,Tunisia,Undirected
Blue Tower,"Biggings, Michael",Houghton Mifflin Harcourt,Poetry,Oct,2011,Slovenian,Slovenia,Undirected
Cain,"Costa, Margaret Jull",Houghton Mifflin Harcourt,Fiction,Oct,2011,Portuguese,Portugal,Undirected
Art of Stepping Through Time,"Sweeney, Chad",White Pine,Poetry,Nov,2011,Persian,"Iran, Islamic Republic of",Undirected
Druggist of Auschwitz: A Documentary Novel,"Hargraves, John",FSG,Fiction,Apr,2011,German,Romania,Undirected
Concerto in Memory of an Angel,"Anderson, Alison",Europa Editions,Fiction,June,2011,French,France,Undirected
Adam and Evelyn,"Woods, John E.",Knopf,Fiction,Nov,2011,German,Germany,Undirected
Motti,"Hasak-Lowy, Todd",Dalkey Archive,Fiction,May,2011,Hebrew,Israel,Undirected
Morning Star,"Rose, Julie",Overlook,Fiction,Mar,2011,French,France,Undirected
Lyric Novella,"Jones, Lucy Renner",Seagull Books,Fiction,Oct,2011,German,Switzerland,Undirected
Kafka's Leopards,"Beebee, Thomas",Texas Tech University Press,Fiction,Sept,2011,Portuguese,Brazil,Undirected
Accident,"Henighan, Stephen",Biblioasis,Fiction,May,2011,Romanian,Romania,Undirected
Emperor of Lies,"Death, Sarah",FSG,Fiction,Sept,2011,Swedish,Sweden,Undirected
