Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
I Hear Them Cry,"Kishimoto, Shiho",AmazonCrossing,Fiction,Nov,2013,Japanese,Japan,Undirected
My Struggle: Book Two,"Knausgaard, Karl",Archipelago,Fiction,May,2013,Norwegian,Norway,Undirected
Dinner,"Koch, Herman",Random House,Fiction,Feb,2013,Dutch,Netherlands,Undirected
School for Patriots,"Kohan, Martin",Serpent's Tail,Fiction,Jan,2013,Spanish,Argentina,Undirected
Wasabi for Breakfast,"Kometani, Foumiko",Dalkey Archive,Fiction,Apr,2013,Japanese,Japan,Undirected
End of the World in Breslau,"Krajewski, Marek",Melville House,Fiction,Apr,2013,Polish,Poland,Undirected
Child,"Kramer, Pascale",Bellevue Literary Press,Fiction,Jan,2013,French,Switzerland,Undirected
Bill,"Krasznahorkai, Laszlo",Sylph Editions,Fiction,Nov,2013,Hungarian,Hungary,Undirected
Seiobo There Below,"Krasznahorkai, Laszlo",New Directions,Fiction,July,2013,Hungarian,Hungary,Undirected
"Datura, or A Delusion We All See","Krohn, Leena",Cheeky Frawg,Fiction,Nov,2013,Finnish,Finland,Undirected
Autobiography of a Corpse,"Krzhizhanovsky, Sigizmund",New York Review Books,Fiction,Dec,2013,Russian,Ukraine,Undirected
Distant Lands,"Kuciak, Agnieszka",White Pine,Poetry,Mar,2013,Polish,Poland,Undirected
disUNITY,"Kudryavitsky, Anatoly",Glagoslav Publications,Fiction,Dec,2013,Russian,Russia,Undirected
Zelmenyaners,"Kulbak, Moyshe",Yale University Press,Fiction,Jan,2013,Yiddish,Russia,Undirected
Last Train to Istanbul,"Kulin, Ayse",AmazonCrossing,Fiction,Oct,2013,Turkish,Turkey,Undirected
Day in the Life,"Kuroi, Senji",Dalkey Archive,Fiction,May,2013,Japanese,Japan,Undirected
Rose of Cikembang,"Kwee, Tek Hoay",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Bottom of the Jar,"Laabi, Abdellatif",Archipelago,Fiction,Apr,2013,French,Morocco,Undirected
Stranger,"Lackberg, Camilla",Pegasus,Fiction,May,2013,Swedish,Sweden,Undirected
Whole of Life,"Laederach, Jurg",Dalkey Archive,Fiction,Dec,2013,German,Switzerland,Undirected
Call Me Brooklyn,"Lago, Eduardo",Dalkey Archive,Fiction,Sept,2013,Spanish,Spain,Undirected
Tretjak,"Landorff, Max",Haus,Fiction,Aug,2013,German,Germany,Undirected
Woman of Valor,"Lapid, Lihi",Gefen Publishing,Fiction,Nov,2013,Hebrew,Israel,Undirected
Never Fuck Up,"Lapidus, Jens",Pantheon,Fiction,June,2013,Swedish,Sweden,Undirected
Song of the Spirits,"Lark, Sarah",AmazonCrossing,Fiction,Aug,2013,German,Germany,Undirected
President's Hat,"Laurain, Antoine",Gallic Books,Fiction,Sept,2013,French,France,Undirected
Electrico W,"Le Tellier, Herve",Other Press,Fiction,June,2013,French,France,Undirected
All Dogs Are Blue,"Leao, Rodrigo de Souza",And Other Stories,Fiction,Sept,2013,Portuguese,Brazil,Undirected
Kolia,"LeBlanc, Perrine",House of Anansi,Fiction,Sept,2013,French,Quebec,Undirected
At Least We Can Apologize,"Lee, Ki-ho",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
September Mirage,"Lehr, Thomas",Seagull Books,Fiction,July,2013,German,Germany,Undirected
Copper Heart,"Lehtolainen, Leena",AmazonCrossing,Fiction,Nov,2013,Finnish,Finland,Undirected
Her Enemy,"Lehtolainen, Leena",AmazonCrossing,Fiction,May,2013,Finnish,Finland,Undirected
Search for the Buried Bomber,"Lei, Xu",AmazonCrossing,Fiction,Mar,2013,Chinese,China,Undirected
Alex,"Lemaitre, Pierre",Quercus,Fiction,Sept,2013,French,France,Undirected
Hashish the Lost Legend,"Lemmmermayer, Fritz",Process,Fiction,Dec,2013,German,Austria,Undirected
I Was Jack Mortimer,"Lernet-Holenia, Alexander",Pushkin Press,Fiction,Nov,2013,German,Austria,Undirected
Fly Heads and Bird Claws,"Leung, Ping-kwan",Zephyr Press,Poetry,Apr,2013,Chinese,China,Undirected
Apostoloff,"Lewitscharoff, Sibylle",Seagull Books,Fiction,July,2013,German,Germany,Undirected
Let the Old Dreams Die,"Lindqvist, John Ajvide",Thomas Dunne,Fiction,Oct,2013,Swedish,Sweden,Undirected
Days in the History of Silence,"Lindstrom, Merethe",Other Press,Fiction,Aug,2013,Norwegian,Norway,Undirected
Other Child,"Link, Charlotte",Pegasus,Fiction,Apr,2013,German,Germany,Undirected
Errors of Young Tjaz,"Lipus, Florjan",Dalkey Archive,Fiction,Sept,2013,Slovenian,Slovenia,Undirected
Fata Morgana Books,"Littell, Jonathan",Two Lines Press,Fiction,Nov,2013,French,France,Undirected
Dark Company,"Loschutz, Gert",Seagull Books,Fiction,Aug,2013,German,Germany,Undirected
Dark Days,"Loureiro, Manel",AmazonCrossing,Fiction,Oct,2013,Spanish,Spain,Undirected
Sisters,"Lozerec'h, Brigitte",Dalkey Archive,Fiction,Jan,2013,French,France,Undirected
Blue White Red,"Mabanckou, Alain",Indiana University Press,Fiction,Feb,2013,French,Congo,Undirected
Resurrection,"Machado de Assis, Joaquim Maria",Latin American Literary Review Press,Fiction,July,2013,Portuguese,Brazil,Undirected
Neighbors,"Mahmoud, Ahmad",University of Texas,Fiction,June,2013,Persian,"Iran, Islamic Republic of",Undirected
Missing Year of Juan Salvatierra,"Mairal, Pedro",New Vessel Press,Fiction,July,2013,Spanish,Argentina,Undirected
Treacherous Paradise,"Mankell, Henning",Knopf,Fiction,July,2013,Swedish,Sweden,Undirected
Six Finnish Poets,"Manninen, Teemu",Arc Publications,Poetry,Nov,2013,Finnish,Finland,Undirected
Relocations,"Maria Stepanova, Polina Barskova, Anna Khasin",Zephyr Press,Poetry,Nov,2013,Russian,Russia,Undirected
Infatuations,"Marias, Javier",Knopf,Fiction,Aug,2013,Spanish,Spain,Undirected
Lifetime,"Marklund, Liza",Atria,Fiction,Apr,2013,Swedish,Sweden,Undirected
Kafka's Hat,"Martin, Patrice",Talonbooks,Fiction,June,2013,French,Quebec,Undirected
Threads of the Heart,"Martinez, Carole",Europa Editions,Fiction,Jan,2013,French,France,Undirected
Paranoia,"Martinovich, Victor",Northwestern University Press,Fiction,Mar,2013,Russian,Belarus,Undirected
Strange Tale of Panorama Island,"Maruo, Suehiro",Last Gasp,Fiction,July,2013,Japanese,Japan,Undirected
Sakra Boccata,"Mazzotti, Jose Antonio",Ugly Duckling,Poetry,Oct,2013,Spanish,Peru,Undirected
For As Far as the Eye Can See,"Melancon, Robert",Biblioasis,Poetry,Apr,2013,French,Quebec,Undirected
In Dreams,"Meur, Diane",Seagull Books,Fiction,Jan,2013,French,Belgium,Undirected
Scissors,"Michaka, Stephane",Nan A. Talese,Fiction,Aug,2013,French,France,Undirected
Eleven,"Michon, Pierre",Archipelago,Fiction,Jan,2013,French,France,Undirected
Rimbaud the Son,"Michon, Pierre",Yale University Press,Fiction,Oct,2013,French,France,Undirected
Froth Poems,"Mikolajewski, Jaroslaw",Calypso Editions,Poetry,Jan,2013,Polish,Poland,Undirected
Nothing More,"Milobedzka, Krystyna",Arc Publications,Poetry,Nov,2013,Polish,Poland,Undirected
Grain of Truth,"Miloszewski, Zygmunt",Bitter Lemon,Fiction,Jan,2013,Polish,Poland,Undirected
His Days Go by the Way Her Years,"Mimi, Ye",Anomalous Press,Poetry,Nov,2013,Chinese,Taiwan,Undirected
Creator,"Minervudottir, Gurun Eva",Portobello,Fiction,Nov,2013,Icelandic,Iceland,Undirected
Altai,"Ming, Wu",Verso,Fiction,Apr,2013,Italian,Italy,Undirected
Tobacco Dogs,"Minga, Ana",Bitter Oleander Press,Poetry,Nov,2013,Spanish,Ecuador,Undirected
Missing File,"Mishani, D.A.",HarperCollins,Fiction,Apr,2013,Hebrew,Israel,Undirected
Apparitions: Ghosts of Old Edo,"Miyabe, Miyuki",Haikasoru,Fiction,Nov,2013,Japanese,Japan,Undirected
True Novel,"Mizumura, Minae",Other Press,Fiction,Nov,2013,Japanese,Japan,Undirected
Hotel Life,"Montes, Javier",Hispabooks Publishing,Fiction,Nov,2013,Spanish,Spain,Undirected
Status: Emo,"Mosbah, Islam",American University at Cairo,Fiction,May,2013,Arabic,Egypt,Undirected
Saga of Siti Mariah,"Mukti, Haji",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
In the Night of Time,"Munoz Molina, Antonio",Houghton Mifflin Harcourt,Fiction,Dec,2013,Spanish,Spain,Undirected
Mystery of Rio,"Mussa, Alberto",Europa Editions,Fiction,Sept,2013,Portuguese,Brazil,Undirected
Treatise on Shelling Beans,"Mysliwski, Wieslaw",Archipelago,Fiction,Dec,2013,Polish,Poland,Undirected
I Know,"Naga, Ito",Sixteen Rivers Press,Poetry,Sept,2013,French,France,Undirected
Evil and the Mask,"Nakamura, Fuminori",Soho Press,Fiction,June,2013,Japanese,Japan,Undirected
Athanor and Other Pohems,"Naum, Gellu",Calypso Editions,Poetry,Nov,2013,Romanian,Romania,Undirected
Happy City,"Navarro, Elvira",Hispabooks Publishing,Fiction,Oct,2013,Spanish,Spain,Undirected
We Are All Sunflowers,"Nazarahari, Erfan",Candle and Fog Publishing,Fiction,Sept,2013,Persian,"Iran, Islamic Republic of",Undirected
All My Friends,"NDiaye, Marie",Two Lines Press,Fiction,May,2013,French,France,Undirected
Mundo Cruel,"Negron, Luis",Seven Stories Press,Fiction,Feb,2013,Spanish,Puerto Rico,Undirected
Mouth of Hell,"Negroni, Maria",Action Books,Poetry,Apr,2013,Spanish,Argentina,Undirected
I Live I See,"Nekrasov, Vsevolod",Ugly Duckling,Poetry,June,2013,Russian,Russia,Undirected
Bat,"Nesbo, Jo",Vintage,Fiction,July,2013,Norwegian,Norway,Undirected
Police: A Harry Hole Novel,"Nesbo, Jo",Knopf,Fiction,Oct,2013,Norwegian,Norway,Undirected
Redeemer,"Nesbo, Jo",Random House,Fiction,May,2013,Norwegian,Norway,Undirected
Snow White Must Die,"Neuhaus, Nele",Minotaur,Fiction,Jan,2013,German,Germany,Undirected
Swimming with Sharks,"Neuhaus, Nele",AmazonCrossing,Fiction,June,2013,German,Germany,Undirected
Sweet Sorrows,"Neyshaboori, Sheikh Faideddin Attar",Hohm Press,Poetry,Oct,2013,Persian,"Iran, Islamic Republic of",Undirected
Black Stars,"Ngo Tu, Lap",Milkweed,Poetry,Nov,2013,Vietnamese,Viet Nam (Vietnam),Undirected
Istemi,"Nikitin, Alexi",Peter Owen Publishers,Fiction,June,2013,Russian,Russia,Undirected
My Year of Love,"Nizon, Paul",Dalkey Archive,Fiction,June,2013,French,Switzerland,Undirected
When We Leave Each Other,"Nordbrandt, Henrik",Open Letter,Poetry,Apr,2013,Danish,Denmark,Undirected
Life Form,"Nothomb, Amelie",Europa Editions,Fiction,Feb,2013,French,France,Undirected
Selected Poems,"Nunez, Anibal",Shearsman Books,Poetry,May,2013,Spanish,Spain,Undirected
Selected Poems,"O Riordain, Sean",Yale University Press,Poetry,Apr,2013,Irish,Ireland,Undirected
Lucinda Sly: A Woman Hanged,"O Se, Maidhc Dainin",Liberties,Fiction,Sept,2013,Irish,Ireland,Undirected
Fire's Journey: Part I,"Odio, Eunice",Tavern Books,Poetry,Apr,2013,Spanish,Costa Rica,Undirected
Revenge,"Ogawa, Yoko",Picador,Fiction,Jan,2013,Japanese,Japan,Undirected
Lairds of Cromarty,"Ohl, Jean-Pierre",Dedalus Books,Fiction,Mar,2013,French,France,Undirected
Silenced,"Ohlsson, Kristina",Atria,Fiction,Mar,2013,Swedish,Sweden,Undirected
Death of Lysanda,"Orpaz, Yitzhak",Dalkey Archive,Fiction,Apr,2013,Hebrew,Israel,Undirected
Brothers Columbus,"Orsenna, Erik",Haus,Fiction,Aug,2013,French,France,Undirected
Birthday Buyer,"Ortega, Adolfo Garcia",Hispabooks Publishing,Fiction,Dec,2013,Spanish,Spain,Undirected
Remnants,"Oshagan, Hagop",Gomidas Institute,Fiction,Nov,2013,Armenian,Armenia,Undirected
Nothing Ever Happens,"Ovejero, Jose",Hispabooks Publishing,Fiction,May,2013,Spanish,Spain,Undirected
Between Friends,"Oz, Amos",Houghton Mifflin Harcourt,Fiction,Sept,2013,Hebrew,Israel,Undirected
Missing Rose,"Ozkan, Serdar",Penguin,Fiction,Jan,2013,Turkish,Turkey,Undirected
Story of My Purity,"Pacifico, Francesco",FSG,Fiction,Mar,2013,Italian,Italy,Undirected
Arsonist,"Palazzeschi, Aldo",Otis Books,Poetry,Feb,2013,Italian,Italy,Undirected
Yellow Eyes of Crocodiles,"Pancol, Katherine",Penguin,Fiction,Dec,2013,French,France,Undirected
Like an Eye in the Hand of a Beggar,"Panero, Leopoldo Maria",Editions Michel Eyquem,Poetry,May,2013,Spanish,Spain,Undirected
Advice from 1 Disciple of Marx to 1 Heidegger Fanatic,"Papsquiaro, Mario Santiago",Wave Books,Poetry,June,2013,Spanish,Mexico,Undirected
Still Life in Ditch,"Paravidino, Fausto",Hanging Loose Press,Fiction,Sept,2013,Italian,Italy,Undirected
What Darkness Was,"Parei, Inka",Seagull Books,Fiction,July,2013,German,Germany,Undirected
Lonesome You,"Park, Wan-suh",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
Chatelet Apprentice,"Parot, Jean-Francois",Gallic Books,Fiction,Oct,2013,French,France,Undirected
Boutique Obscure: 124 Dreams,"Perec, Georges",Melville House,Fiction,Feb,2013,French,France,Undirected
Shock of the Lenders,"Perednik, Jorge Santiago",Action Books,Poetry,May,2013,Spanish,Argentina,Undirected
Our Man in Iraq,"Perisic, Robert",Black Balloon,Fiction,Apr,2013,Croatian,Croatia,Undirected
"There Once Lived a Girl Who Seduced Her Sister's Husband, and He Hanged Himself","Petrushevskaya, Ludmilla",Penguin,Fiction,Jan,2013,Russian,Russia,Undirected
Crack in the Wall,"Pineiro, Claudia",Bitter Lemon,Fiction,Aug,2013,Spanish,Argentina,Undirected
True Actor,"Pires, Jacinto Lucas",DISQUIET,Fiction,Nov,2013,Portuguese,Portugal,Undirected
Musical Hell,"Pizarnik, Alejandra",New Directions,Poetry,June,2013,Spanish,Argentina,Undirected
Illegal Liaisons,"Plebanek, Grazyna",New Europe,Fiction,Sept,2013,Polish,Poland,Undirected
Paul Klee's Boat,"Polonskaya, Anzhelina",Zephyr Press,Poetry,Feb,2013,Russian,Russia,Undirected
Beggar King,"Potzsch, Oliver",Houghton Mifflin Harcourt,Fiction,Jan,2013,German,Germany,Undirected
Ludwig Conspiracy,"Potzsch, Oliver",Houghton Mifflin Harcourt,Fiction,Sept,2013,German,Germany,Undirected
Poisoned Pilgrim,"Potzsch, Oliver",Houghton Mifflin Harcourt,Fiction,July,2013,German,Germany,Undirected
Ex-Voto,"Prado, Adelia",Tupelo Press,Poetry,Aug,2013,Portuguese,Brazil,Undirected
Enclosed Garden,"Prados, Emilio",Dialogos,Poetry,Feb,2013,Spanish,Spain,Undirected
Girl with the Golden Parasol,"Prakash, Uday",Yale University Press,Fiction,May,2013,Hindi,India,Undirected
Encyclopedia of a Life in Russia,"Prieto, Jose Manuel",Black Cat,Fiction,Jan,2013,Spanish,Cuba,Undirected
Dust Angel,"Profijt, Jutta",AmazonCrossing,Fiction,Mar,2013,German,Germany,Undirected
My Fathers' Ghost Is Climbing in the Rain,"Pron, Patricio",Knopf,Fiction,May,2013,Spanish,Argentina,Undirected
Collected Poems,"Proust, Marcel",Penguin,Fiction,Apr,2013,French,France,Undirected
Sudden Disappearance of the Worker Bees,"Quadruppani, Serge",Arcade,Fiction,Sept,2013,Italian,Italy,Undirected
Mystery of Sintra Road,"Queiroz, Eca de",Dedalus Books,Fiction,Aug,2013,Portuguese,Portugal,Undirected
Those Whom I Would Like to Meet Again,"Radvilaviciute, Giedra",Dalkey Archive,Fiction,May,2013,Lithuanian,Lithuania,Undirected
King of China,"Rammstedt, Tilman",Seagull Books,Fiction,Dec,2013,German,Germany,Undirected
Uglybugly,"Ramslie, Lars",Dedalus Books,Fiction,Mar,2013,Norwegian,Norway,Undirected
Pierre Reverdy,"Reverdy, Pierre",New York Review Books,Poetry,Sept,2013,French,France,Undirected
Diaries of Exile,"Ritsos, Yannis",Archipelago,Poetry,Jan,2013,Greek,Greece,Undirected
In Secret,"Ritsos, Yannis",Dufour Editions,Poetry,May,2013,Greek,Greece,Undirected
Wrecked,"Roche, Charlotte",Black Cat,Fiction,May,2013,German,Germany,Undirected
Without Origin,"Rohe, Oliver",Dalkey Archive,Fiction,July,2013,German,Germany,Undirected
Ingenious Gentleman and Poet Federico Garcia Lorca Ascends to Hell,"Rojas, Carlos",Yale University Press,Fiction,Apr,2013,Spanish,Spain,Undirected
"Hi, This Is Conchita","Roncagliolo, Santiago",Two Lines Press,Fiction,Apr,2013,Spanish,Peru,Undirected
African Shore,"Rosa, Rodrigo Rey",Yale University Press,Fiction,Oct,2013,Spanish,Guatemala,Undirected
Leapfrog and Other Stories,"Rosales, Guillermo",New Directions,Fiction,Oct,2013,Spanish,Cuba,Undirected
Starlite Terrace,"Roth, Patrick",Seagull Books,Fiction,May,2013,German,Germany,Undirected
Four Elemental Bodies,"Royet-Journoud, Claude",Burning Deck Press,Poetry,May,2013,French,France,Undirected
Mother Departs,"Rozewicz, Tadeusz",Stork Press,Poetry,Mar,2013,Polish,Poland,Undirected
Dream Maker,"Rufin, Jean Christophe",Europa Editions,Fiction,Nov,2013,French,France,Undirected
In Times of Fading Light,"Ruge, Eugen",Graywolf,Fiction,June,2013,German,Germany,Undirected
I Stole the Rain,"Ruotolo, Elisa",Frisch & Co.,Fiction,Oct,2013,Italian,Italy,Undirected
Glowing Enigmas,"Sachs, Nelly",Tavern Books,Poetry,Apr,2013,German,Germany,Undirected
Maya Pill,"Sadulaev, German",Dalkey Archive,Fiction,Nov,2013,Russian,Russia,Undirected
Ben Barka Lane,"Saeed, Mahmoud",Interlink,Fiction,July,2013,Arabic,Iraq,Undirected
Light and Heavy Things,"Sahil, Zeeshan",BOA Editions,Poetry,June,2013,Urdu,Pakistan,Undirected
Darkscapes,"Salzman, Anne-Sylvie",Tartarus,Fiction,July,2013,French,France,Undirected
Dedalus Book of Lithuanian Literature,"Samalavicius, Almantas",Dedalus Books,Fiction,July,2013,Lithuanian,Lithuania,Undirected
Two Poems: Malvinas & Points of Collapse,"Sampaolesi, Mario",Shearsman Books,Poetry,Oct,2013,Spanish,Argentina,Undirected
Book of Fate,"Saniee, Parinoush",House of Anansi,Fiction,Sept,2013,Persian,"Iran, Islamic Republic of",Undirected
Art of Joy,"Sapienza, Goliarda",FSG,Fiction,July,2013,Italian,Italy,Undirected
Time of Contempt,"Sapkowski, Andrzej",Orbit,Fiction,Sept,2013,Polish,Poland,Undirected
Firefly,"Sarduy, Severo",Archipelago,Fiction,Mar,2013,Spanish,Cuba,Undirected
Squaring the Circle: A Pseudotreatise of Urbogony,"Sasarman, Gheorghe",Aqueduct Press,Fiction,May,2013,Romanian,Romania,Undirected
And the Birds Rained Down,"Saucier, Jocelyne",Coach House Books,Fiction,Apr,2013,French,Quebec,Undirected
Commentary,"Sauvageot, Marcelle",Ugly Duckling,Fiction,June,2013,French,France,Undirected
Mission to Mars,"Savelyev, Igor",Glas,Fiction,Sept,2013,Russian,Russia,Undirected
War Within These Walls,"Sax, Aline",Eerdmans Books,Fiction,Oct,2013,Flemish,Belgium,Undirected
Betrayal,"Scerbanenco, Giorgio",Hersilia Press,Fiction,Dec,2013,Italian,Italy,Undirected
Limit,"Schatzing, Frank",Jo Fletcher Books,Fiction,Nov,2013,German,Germany,Undirected
Three Women in a Mirror,"Schmitt, Eric-Emmanuel",Europa Editions,Fiction,July,2013,French,France,Undirected
Through the Night,"Seaterbakken, Stig",Dalkey Archive,Fiction,June,2013,Norwegian,Norway,Undirected
Poacher's Faith,"Seguin, Marc",Exile Editions,Fiction,July,2013,French,Quebec,Undirected
Eucalyptus,"Segura, Mauricio",Biblioasis,Fiction,Nov,2013,Spanish,Chile,Undirected
Last Days,"Seksik, Laurent",Pushkin Press,Fiction,Nov,2013,French,France,Undirected
Anatomical Theater,"Sen-Senkov, Andrei",Zephyr Press,Poetry,Dec,2013,Russian,Russia,Undirected
Oasis of Now,"Sepehri, Sohrab",BOA Editions,Poetry,Nov,2013,Persian,"Iran, Islamic Republic of",Undirected
Remains of Love,"Shalev, Zeruya",Bloomsbury,Fiction,Dec,2013,Hebrew,Israel,Undirected
Book without Photographs,"Shargunov, Sergei",Glagoslav Publications,Fiction,Aug,2013,Russian,Russia,Undirected
Before & During,"Sharov, Vladimir",Dedalus Books,Fiction,Apr,2013,Russian,Russia,Undirected
Stalin Is Dead,"Shihor, Rachel",Sylph Editions,Poetry,Nov,2013,Hebrew,Israel,Undirected
Death by Choice,"Shimada, Masahiko",Anthem,Fiction,Feb,2013,Japanese,Japan,Undirected
Hunt for Optimism,"Shklovsky, Viktor",Dalkey Archive,Fiction,Jan,2013,Russian,Russia,Undirected
Lineup,"Shoham, Liad",HarperCollins,Fiction,Sept,2013,Hebrew,Israel,Undirected
Day Is Dark,"Sigurdardottir, Yrsa",Minotaur,Fiction,Feb,2013,Icelandic,Iceland,Undirected
Faint-hearted Bolshevik,"Silva, Lorenzo",Hispabooks Publishing,Fiction,May,2013,Spanish,Spain,Undirected
Drought,"Simatupang, Iwan",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Silence and the Roar,"Sirees, Nihad",Other Press,Fiction,Mar,2013,Arabic,Syrian Arab Republic,Undirected
Days of the Rainbow,"Skarmeta, Antonio",Other Press,Fiction,June,2013,Spanish,Chile,Undirected
Forbidden Kingdom,"Slauerhoff, Jacob",Pushkin Press,Fiction,Feb,2013,Dutch,Netherlands,Undirected
Petroleum Venus,"Snegirev, Alexander",Glas,Fiction,Feb,2013,Russian,Russia,Undirected
Andalucian Friend,"Soderberg, Alexander",Crown,Fiction,Mar,2013,Swedish,Sweden,Undirected
Sound of One Hand Killing,"Solana, Teresa",Bitter Lemon,Fiction,May,2013,Catalan,Spain,Undirected
Serenity Murders,"Somer, Mehmet Murat",Penguin,Fiction,Jan,2013,Turkish,Turkey,Undirected
About Time,"Sparaco, Simona",Pushkin Press,Fiction,Apr,2013,Italian,Italy,Undirected
101 Nights,"Spielberg, Christoph",AmazonCrossing,Fiction,Aug,2013,German,Germany,Undirected
Fourth Day,"Spielberg, Christoph",AmazonCrossing,Fiction,Dec,2013,German,Germany,Undirected
He Who Dies Last,"Spielberg, Christoph",AmazonCrossing,Fiction,Apr,2013,German,Germany,Undirected
Russian Donation,"Spielberg, Christoph",AmazonCrossing,Fiction,Jan,2013,German,Germany,Undirected
Cold Hearts,"Staalesen, Gunnar",Dufour Editions,Fiction,Nov,2013,Norwegian,Norway,Undirected
Everything Happens as It Does,"Stambolova, Albena",Open Letter,Fiction,Nov,2013,Bulgarian,Bulgaria,Undirected
Buried God,"Stehr, Hermann",K A Nitz,Fiction,Apr,2013,German,Germany,Undirected
Shimmer of the Assistant and Other Tales,"Stehr, Hermann",K A Nitz,Fiction,May,2013,German,Germany,Undirected
Twilight and Other Tales,"Stehr, Hermann",K A Nitz,Fiction,June,2013,German,Germany,Undirected
Mysterieuse,"Suchere, Eric",Anomalous Press,Poetry,Mar,2013,French,France,Undirected
Land of Dreams,"Sundstol, Vidar",University of Minnesota Press,Fiction,Sept,2013,Norwegian,Norway,Undirected
Breathless,"Sward, Anne",Viking,Fiction,Aug,2013,Swedish,Sweden,Undirected
Fish Change Direction in Cold Weather,"Szalowski, Pierre",Canongate,Fiction,Nov,2013,French,France,Undirected
Finno-Ugrian Vampire,"Szecsi, Noemi",Marion Boyars,Fiction,May,2013,Hungarian,Hungary,Undirected
Shy Hand of a Jew,"Szymel, Maurycy",Cross-Cultural Communications,Poetry,Apr,2013,Polish,Poland,Undirected
Pomegranate Lady and Her Sons,"Taraghi, Goli",W.W. Norton,Fiction,Oct,2013,Persian,"Iran, Islamic Republic of",Undirected
Candygirl,"Tawfik, M.M.",American University at Cairo,Fiction,Jan,2013,Arabic,Egypt,Undirected
Crossings,"Tengour, Habib",Omnidawn,Poetry,May,2013,Arabic,Algeria,Undirected
Suicide Shop,"Teule, Jean",Gallic Books,Fiction,Sept,2013,French,France,Undirected
Eternal Son,"Tezza, Cristovao",Tagus Press,Fiction,Sept,2013,Portuguese,Brazil,Undirected
Rape of Sukreni,"Tisna, Anak Agung Pandji",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Tragic Fate of Moritz Tot,"Todorovic, Dana",Kuboa Press,Fiction,Oct,2013,Serbian,Serbia and Montenegro,Undirected
Dancer,"Tohari, Ahmad",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Devil's Workshop,"Topol, Jachym",Portobello,Fiction,Aug,2013,Czech,Czech Republic,Undirected
Gargling with Tar,"Topol, Jachym",Portobello,Fiction,Aug,2013,Czech,Czech Republic,Undirected
End of Love,"Torrente, Marcos Giralt",McSweeney's Books,Fiction,Oct,2013,Spanish,Spain,Undirected
Moon and Henna Tree,"Toufiq, Ahmed",University of Texas,Fiction,May,2013,Arabic,Morocco,Undirected
Waltz,"Trabal, Francesc",Dalkey Archive,Fiction,Aug,2013,Catalan,Spain,Undirected
Infamous Rosalie,"Trouillot, Evelyne",University of Nebraska,Fiction,Oct,2013,French,Haiti,Undirected
Waiting,"Tsepeneag, Dumitru",Dalkey Archive,Fiction,Oct,2013,Romanian,Romania,Undirected
Paprika,"Tsutsui, Yasutaka",Vintage,Fiction,Feb,2013,Japanese,Japan,Undirected
Healer,"Tuomainen, Antti",Henry Holt,Fiction,May,2013,Finnish,Finland,Undirected
Murder in the Dark,"Turell, Dan",Norvik Press,Fiction,Dec,2013,Danish,Denmark,Undirected
Fire Dance,"Tursten, Helene",Soho Press,Fiction,Jan,2013,Swedish,Sweden,Undirected
Golden Calf,"Tursten, Helene",Soho Press,Fiction,Feb,2013,Swedish,Sweden,Undirected
I Am Istanbul,"Uzuner, Buket",Dalkey Archive,Fiction,Apr,2013,Turkish,Turkey,Undirected
Mute,"Vaage, Lars Amund",Shearsman Books,Poetry,Oct,2013,Norwegian,Norway,Undirected
Snow Germans,"Vachedin, Dmitry",Glas,Fiction,Apr,2013,Russian,Russia,Undirected
Explorer & Other Stories,"Vainonen, Jyrki",Cheeky Frawg,Fiction,Oct,2013,Finnish,Finland,Undirected
Landscape with Yellow Birds,"Valente, Jose Angel",Archipelago,Poetry,May,2013,Spanish,Spain,Undirected
Enemy of the Ants,"Valentin, Stephan",Pfefferkorn Publishing,Fiction,Sept,2013,German,Germany,Undirected
Ghost Riders of Ordebec,"Vargas, Fred",Penguin,Fiction,July,2013,French,France,Undirected
Baghdad: The City in Verse,"various, various",Harvard University Press,Poetry,Nov,2013,Arabic,Iraq,Undirected
Best European Fiction 2014,"Various, Various",Dalkey Archive,Fiction,Nov,2013,Various,Various,Undirected
Elsewhere,"various, various",Open Letter,Poetry,Dec,2013,Various,Various,Undirected
Jade Mirror,"various, various",White Pine,Poetry,Nov,2013,Chinese,China,Undirected
Red Spectres,"various, various",Overlook,Fiction,Apr,2013,Russian,Russia,Undirected
Short Stories in Chinese,"various, various",Penguin,Fiction,June,2013,Chinese,China,Undirected
Sound of Things Falling,"Vasquez, Juan Gabriel",Riverhead,Fiction,Aug,2013,Spanish,Colombia,Undirected
Time on My Hands,"Vasta, Giorgio",Faber and Faber,Fiction,Apr,2013,Italian,Italy,Undirected
Misfortunates,"Verhulst, Dimitri",St. Martin's,Fiction,Oct,2013,Flemish,Belgium,Undirected
Magadh,"Verma, Shrikant",Almost Island,Poetry,Sept,2013,Hindi,India,Undirected
Red Grass,"Vian, Boris",Tam Tam Books,Fiction,Nov,2013,French,France,Undirected
