Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Frivolous Women and Other Sinners,"Franzen, Cola",Swan Isle Press,Poetry,May,2009,Spanish,Argentina,Undirected
Anonymous Celebrity,"Vieira, Nelson",Dalkey Archive,Fiction,Aug,2009,Portuguese,Brazil,Undirected
Jade Cat,"Born, Anne",Overlook,Fiction,Aug,2009,Danish,Denmark,Undirected
Fences in Breathing,"Lotbiniere-Harwood, Susanne de",Coach House Books,Fiction,Apr,2009,French,Quebec,Undirected
Selections,"various, various",University of California Press,Poetry,Nov,2009,French,Quebec,Undirected
New Glory,"Burnett, David",Northwestern University Press,Fiction,Nov,2009,German,Germany,Undirected
Wonderful World,"Lethem, Mara Faye",HarperCollins,Fiction,Mar,2009,Spanish,Spain,Undirected
August Heat,"Sartarelli, Stephen",Penguin,Fiction,Mar,2009,Italian,Italy,Undirected
Martin Kacur: The Biography of an Idealist,"Cox, John",Central European University Press,Fiction,June,2009,Slovenian,Slovenia,Undirected
Pluriverse,"Cohen, Jonathan",New Directions,Poetry,Jan,2009,Spanish,Nicaragua,Undirected
Poisonville,"Shugaar, Antony",Europa Editions,Fiction,Oct,2009,Italian,Italy,Undirected
Another Kind of Paradise,"various, various",Cheng & Tsui,Fiction,Jan,2009,Various,Various,Undirected
My Mother Never Dies: Stories,"Anderson, Alison",Houghton Mifflin Harcourt,Fiction,Feb,2009,French,France,Undirected
Unfinished Poems,"Mendelsohn, Daniel",Knopf,Poetry,Mar,2009,Greek,Greece,Undirected
Normance,"Jones, Marlon",Dalkey Archive,Fiction,May,2009,French,France,Undirected
And Let the Earth Tremble at Its Centers,"Gerdes, Dick",University of Texas,Fiction,Mar,2009,Spanish,Mexico,Undirected
Desolation of the Chimera,"Kessler, Stephen",White Pine,Poetry,June,2009,Spanish,Spain,Undirected
Forgiven Submarine,"Codrescu, Andrei",Black Widow Press,Poetry,Apr,2009,Romanian,Romania,Undirected
Dream of Reason,"Maier, Carol",University of Nebraska,Fiction,Oct,2009,Spanish,Spain,Undirected
Brittle Age and Returning Upland,"Sobin, Gustaf",Counterpath Press,Poetry,June,2009,French,France,Undirected
Vampire of Ropraz,"Wilson, W. Donald",Bitter Lemon,Fiction,Apr,2009,French,France,Undirected
From a Woman of a Distant Land,"Angles, Jeffrey",Green Integer,Poetry,Dec,2009,Japanese,Japan,Undirected
Azorno,"Newman, Denise",New Directions,Fiction,July,2009,Danish,Denmark,Undirected
Brodeck,"Cullen, John",Doubleday,Fiction,June,2009,French,France,Undirected
Wonder,"Heim, Michael Henry",Archipelago,Fiction,July,2009,Dutch,Belgium,Undirected
Winner Stands Alone,"Costa, Margaret Jull",HarperCollins,Fiction,Apr,2009,Portuguese,Brazil,Undirected
Walls (Anamneses),"Evenson, Brian",Black Square Editions,Poetry,Nov,2009,French,France,Undirected
Good Death,"Grady, Wayne",Douglas & McIntyre,Fiction,Sept,2009,French,Quebec,Undirected
"Duke, the Dog Priest","Landers, Clifford",Green Integer,Fiction,Aug,2009,Portuguese,Brazil,Undirected
River Called Time,"Brookshaw, David",Serpent's Tail,Fiction,Sept,2009,Portuguese,Mozambique,Undirected
Out of Their Minds,"Byrd, John William",Cinco Puntos Press,Fiction,Apr,2009,Spanish,Mexico,Undirected
Poems of a Lost Life,"Crowe, Thomas Rain",New Native Press,Poetry,July,2009,French,France,Undirected
Grand Junction,"Kover, Tina",Del Rey,Fiction,Sept,2009,French,France,Undirected
Borrowed Time,"Scott, Michael K.",Telegram,Fiction,Mar,2009,Arabic,Lebanon,Undirected
Almond Blossoms and Beyond,"Shaheen, Mohammad",Interlink,Poetry,Mar,2009,Arabic,"Palestinian Territory, Occupied",Undirected
If I Were Another,"Joudah, Fady",FSG,Poetry,Nov,2009,Arabic,"Palestinian Territory, Occupied",Undirected
Amberville,"Norlen, Paul",HarperCollins,Fiction,Feb,2009,Swedish,Sweden,Undirected
Father and the Foreigner,"Goldstein, Ann",Europa Editions,Fiction,May,2009,Italian,Italy,Undirected
God's Gym,"Ringold, Jeannette",Toby Press,Fiction,Oct,2009,Dutch,Netherlands,Undirected
Third Body,"Lombardo, Gian",Quale Press,Poetry,Nov,2009,French,Belgium,Undirected
Money from Hitler,"Oakland, Andrew",Three O'Clock Press,Fiction,Nov,2009,Czech,Czech Republic,Undirected
"Welcome to Miami, Doctor Leal","Kingery, Sandra",Latin American Literary Review Press,Fiction,Sept,2009,Spanish,Cuba,Undirected
Nikolski,"Lederhendler, Lazer",Shambhala,Fiction,May,2009,French,Quebec,Undirected
Banished!,"Harman, Nicky",University of Hawaii Press,Fiction,Feb,2009,Chinese,China,Undirected
Running,"Coverdale, Linda",New Press,Fiction,Dec,2009,French,France,Undirected
Death Angels,"Schubert, Ken",Penguin,Fiction,Sept,2009,Swedish,Sweden,Undirected
Kahn & Engelmann,"Snook, Jean",Biblioasis,Fiction,May,2009,German,Austria,Undirected
God's Mercy,"Schenck, Linda",University of Nebraska,Fiction,July,2009,Swedish,Sweden,Undirected
Plants Don't Drink Coffee,"Gabantxo, Amaia",Archipelago,Fiction,May,2009,Basque,Spain,Undirected
Cities Without Palms,"Palmer-Zeid, Kareem James",American University at Cairo,Fiction,Mar,2009,Arabic,Egypt,Undirected
Soul's Infarct,"Christ, Ronald",Lumen Books,Fiction,Apr,2009,Spanish,Chile,Undirected
Leap,"Ringold, Jeannette",Toby Press,Fiction,Apr,2009,Dutch,Netherlands,Undirected
Every Man Dies Alone,"Hoffman, Michael",Melville House,Fiction,Mar,2009,German,Germany,Undirected
Russian Version: Selected Poems,"Sandler, Stephanie",Zephyr Press,Poetry,Mar,2009,Russian,Russia,Undirected
I Was Behind You,"Rose, Sue",Pushkin Press,Fiction,June,2009,French,Cameroon,Undirected
Edward Hopper,"Venuti, Lawrence",Graywolf,Poetry,Nov,2009,Catalan,Spain,Undirected
Moon Opera,"Goldblatt, Howard",Houghton Mifflin Harcourt,Fiction,Jan,2009,Chinese,China,Undirected
Into the Deep Street,"Feldman, Jennie",Anvil Press,Poetry,Oct,2009,French,France,Undirected
Op Oloop,"Dillman, Lisa",Dalkey Archive,Fiction,Aug,2009,Spanish,Argentina,Undirected
Therapy,"Spencer, Sally-Ann",St. Martin's,Fiction,Mar,2009,German,Germany,Undirected
Comrades,"Nickless, Leona",Aflame Books,Fiction,Mar,2009,Spanish,Guatemala,Undirected
Little Fingers,"Blyth, Alistair Ian",Houghton Mifflin Harcourt,Fiction,Apr,2009,Romanian,Romania,Undirected
Water's Edge,"Barslund, Charlotte",Houghton Mifflin Harcourt,Fiction,Aug,2009,Norwegian,Norway,Undirected
It,"Consenstein, Peter",Fence Books,Poetry,Jan,2009,French,France,Undirected
"Stranger: Labyrinths of Eho, Book One","Gannon, Mary",Overlook,Fiction,Apr,2009,Russian,Russia,Undirected
Island of the Naked Women,"Wideburg, Laura",Pleasure Boat Studio,Fiction,May,2009,Swedish,Sweden,Undirected
Autobiography of Fidel Castro,"Kushner, Anna",W.W. Norton,Fiction,Dec,2009,Spanish,Cuba,Undirected
Mirrors: Stories of Almost Everyone,"??, ??",Nation Books,Fiction,May,2009,Spanish,Uruguay,Undirected
Thirsty River,"Strauss, Luzette",Aflame Books,Fiction,Oct,2009,Dutch,Iraq,Undirected
Gravestones,"Wellman, Donald",UNO Press,Poetry,Sept,2009,Spanish,Spain,Undirected
English,"Merz, Martin",Viking,Fiction,Apr,2009,Chinese,China,Undirected
Making of Daniel Braut,"Wells, Marie",Dufour Editions,Fiction,Dec,2009,Norwegian,Norway,Undirected
Hoppla! 1 2 3,"Kuntz, Jane",Dalkey Archive,Fiction,June,2009,French,France,Undirected
Vilnius Poker,"Novickas, Elizabeth",Open Letter,Fiction,Jan,2009,Lithuanian,Lithuania,Undirected
Night Roads,"Doherty, Justin",Northwestern University Press,Fiction,May,2009,Russian,Russia,Undirected
Public Prosecutor,"Doyle, Brian",Bitter Lemon,Fiction,Sept,2009,Dutch,Belgium,Undirected
Desert Voices,"Ghadeer, Moneera al",American University at Cairo,Poetry,July,2009,Arabic,Saudi Arabia,Undirected
Zafarani Files,"Wahab, Farouk Abdel",American University at Cairo,Fiction,Feb,2009,Arabic,Egypt,Undirected
Spoke,"Mitchell, Mike",Bitter Lemon,Fiction,Jan,2009,German,Switzerland,Undirected
Dog with No Tail,"Moger, Robin",American University at Cairo,Fiction,Nov,2009,Arabic,Egypt,Undirected
On a Train Called Absence,"Garcia, Kay",Floricanto Press,Fiction,Oct,2009,Spanish,Mexico,Undirected
Bridge Over the River,"Gramich, Johannes",Parthian,Fiction,Aug,2009,German,Germany,Undirected
Fists,"Curtis, Howard",Pushkin Press,Fiction,Nov,2009,Italian,Italy,Undirected
Some Dream for Fools,"Johnson, Jennifer",Houghton Mifflin Harcourt,Fiction,July,2009,French,France,Undirected
Street of Night,"Cunningham, Richard",Garnet Publishing,Fiction,Jan,2009,Spanish,Chile,Undirected
Road to Jerusalem,"Murray, Steven",HarperCollins,Fiction,May,2009,Swedish,Sweden,Undirected
Weather Fifteen Years Ago,"Gilardi, Stephanie",Ariadne Books,Fiction,May,2009,German,Austria,Undirected
Ashes in Love,"Hoggard, James",Host Publications,Poetry,June,2009,Spanish,Chile,Undirected
So That You Can Know Me,"various, various",Garnet Publishing,Fiction,Jan,2009,Various,Pakistan,Undirected
Confessions of Noa Weber,"Bilu, Dalya",Melville House,Fiction,Feb,2009,Hebrew,Israel,Undirected
Others,"Booth, Marilyn",Seven Stories Press,Fiction,Apr,2009,Arabic,Saudi Arabia,Undirected
Cipango,"Shapiro, Daniel",Bucknell University Press,Poetry,Dec,2009,Spanish,Chile,Undirected
Dwarves,"Spencer, Ann",Orbit,Fiction,July,2009,German,Germany,Undirected
When I Forgot,"Robinson, Douglas",Tin House,Fiction,May,2009,Finnish,Finland,Undirected
Curriculum Vitae,"Cole, Peter",New Directions,Fiction,July,2009,Hebrew,Israel,Undirected
Unit,"Delargy, Marlaine",Other Press,Fiction,June,2009,Swedish,Sweden,Undirected
Brothers,"Chow, Eileen",Pantheon,Fiction,Jan,2009,Chinese,China,Undirected
Last Supper,"Lloyd-Jones, Antonia",Serpent's Tail,Fiction,Dec,2009,Polish,Poland,Undirected
All This Belongs to Me,"Zucker, Alex",Northwestern University Press,Fiction,Oct,2009,Czech,Czech Republic,Undirected
Stealth,"Aboul-Ela, Hosam",Aflame Books,Fiction,Nov,2009,Arabic,Egypt,Undirected
Arctic Chill,"Scudder, Bernard",Minotaur,Fiction,Sept,2009,Icelandic,Iceland,Undirected
Rasskazy: New Fiction from a New Russia,"various, various",Tin House,Fiction,Sept,2009,Russian,Russia,Undirected
Killing Kanoko: Selected Poems,"Angles, Jeffrey",Action Books,Poetry,Dec,2009,Japanese,Japan,Undirected
Light of My Eye,"Cohen-Nicole, Susan",Holmes & Meier,Fiction,Mar,2009,French,Egypt,Undirected
Prophecy and Other Stories,"Wachtel, Andrew Baruch",Northwestern University Press,Fiction,May,2009,Slovenian,Slovenia,Undirected
Yugoslav Requiem,"Vincent, Paul",Holland Park Press,Poetry,Sept,2009,Dutch,Netherlands,Undirected
What It Is,"Jones, Francis",Bloodaxe,Poetry,July,2009,Dutch,Netherlands,Undirected
True Deceiver,"Teal, Thomas",New York Review Books,Fiction,Dec,2009,Swedish,Sweden,Undirected
Elberel,"??, ??",Telegram,Fiction,Jan,2009,Mongolian,Mongolia,Undirected
Leaving Tangier,"Coverdale, Linda",Penguin,Fiction,Apr,2009,French,Morocco,Undirected
Poet & the Sea,"Berg, Mary",White Pine,Poetry,July,2009,Spanish,Spain,Undirected
Tongue,"Kim, Chi-young",Bloomsbury,Fiction,June,2009,Korean,South Korea,Undirected
In a Fertile Desert,"Johnson-Davies, Denys",American University at Cairo,Fiction,Feb,2009,Arabic,United Arab Emirates,Undirected
Blinding Moment: Four Pieces about Composers,"Kling, Vincent",Ariadne Books,Fiction,Jan,2009,German,Austria,Undirected
System of Vienna,"Kling, Vincent",Dalkey Archive,Fiction,Dec,2009,German,Austria,Undirected
Collobert Orbital,"Goransson, Johannes",Displaced Press,Poetry,July,2009,Swedish,Sweden,Undirected
Savage,"Shields, Amber",Dalkey Archive,Fiction,June,2009,French,France,Undirected
Book of God and Physics: A Novel of the Voynich Mystery,"Koch, Dolores",Morrow,Fiction,May,2009,Spanish,Spain,Undirected
Crossing the Hudson,"Dollenmayer, David",Other Press,Fiction,Mar,2009,German,France,Undirected
Siege,"Bellos, David",Canongate,Fiction,Feb,2009,French,Albania,Undirected
Word Book,"McCarthy, Paul",Dalkey Archive,Fiction,Oct,2009,Japanese,Japan,Undirected
Same River,"Wilson, Susan",Peter Owen Publishers,Fiction,Sept,2009,Estonian,Estonia,Undirected
Rien ne va plus,"Emmerich, Karen",Clockroot,Fiction,Oct,2009,Greek,Greece,Undirected
Idle Years,"Lugal, Cengiz",Peter Owen Publishers,Fiction,Feb,2009,Turkish,Turkey,Undirected
David's Revenge,"Bell, Anthea",Bitter Lemon,Fiction,Oct,2009,German,Germany,Undirected
Dead Man's Share,"Botsford, Aubrey",Toby Press,Fiction,Oct,2009,French,Algeria,Undirected
Skipper Worse,"Fauske, Christopher",Cross-Cultural Communications,Poetry,Mar,2009,Norwegian,Norway,Undirected
Conqueror,"Haveland, Barbara",Open Letter,Fiction,Feb,2009,Norwegian,Norway,Undirected
Discoverer,"Haveland, Barbara",Open Letter,Fiction,Aug,2009,Norwegian,Norway,Undirected
Time for Everything,"Anderson, James",Archipelago,Fiction,Nov,2009,Norwegian,Norway,Undirected
Been and Gone,"Florczyk, Piotr",Marick Press,Poetry,Apr,2009,Polish,Poland,Undirected
Pereat Mundus,"Hawkins, Hildi",Omnidawn,Fiction,June,2009,Finnish,Finland,Undirected
Memories of the Future,"Turnbull, Joanne",New York Review Books,Fiction,July,2009,Russian,Ukraine,Undirected
Summer of the Ubume,"Smith, Alexander",Vertical,Fiction,Apr,2009,Japanese,Japan,Undirected
From Wonso Pond,"Perry, Samuel",Feminist Press,Fiction,July,2009,Korean,South Korea,Undirected
Borderland Roads,"Haight, Ian",White Pine,Poetry,Dec,2009,Korean,South Korea,Undirected
"Tosca, The Cat Lady","King, Martha",Bordighera Press,Poetry,Oct,2009,Italian,Italy,Undirected
"I, the Worst of All","Leong, Michael",BlazeVOX,Poetry,Mar,2009,Spanish,Chile,Undirected
Valley of Strength,"Simpson, Philip",Toby Press,Fiction,Mar,2009,Hebrew,Israel,Undirected
Girl Who Played with Fire,"Keeland, Reg",Knopf,Fiction,Aug,2009,Swedish,Sweden,Undirected
Do Not Touch,"Herman, Jeanine",Dalkey Archive,Fiction,Jan,2009,French,France,Undirected
Desert,"Dickson, C.",David Godine,Fiction,June,2009,French,France,Undirected
Jewish Husband,"Shugaar, Antony",Europa Editions,Fiction,Sept,2009,Italian,Italy,Undirected
Brazil: A Traveler's Literary Companion,"various, various",Whereabouts Press,Fiction,Oct,2009,Portuguese,Brazil,Undirected
Jewish God in Paris,"Darragh, Amanda Love",Glas,Fiction,Mar,2009,Russian,Russia,Undirected
New Century,"Davidson, Robin",Northwestern University Press,Poetry,Nov,2009,Polish,Poland,Undirected
Departing at Dawn,"Weldon, Alice",Feminist Press,Fiction,Aug,2009,Spanish,Argentina,Undirected
Kindly Ones,"Mandell, Charlotte",HarperCollins,Fiction,Mar,2009,French,United States (USA),Undirected
According to Sofia,"Haveland, Barbara",Maia,Fiction,July,2009,Norwegian,Norway,Undirected
Inventor of Love and Other Writings,"Semilian, Julian",Black Widow Press,Poetry,Aug,2009,Romanian,Romania,Undirected
Passive Vampire,"Fijalkowski, Krzysztof",Twisted Spoon Press,Fiction,Mar,2009,French,France,Undirected
Murdered House,"Clancy, Patricia",Minotaur,Fiction,Nov,2009,French,France,Undirected
Before the Throne,"Stock, Raymond",American University at Cairo,Fiction,Oct,2009,Arabic,Egypt,Undirected
Mirage,"Roberts, Nancy",American University at Cairo,Fiction,Aug,2009,Arabic,Egypt,Undirected
Censoring an Iranian Love Story,"Khalili, Sara",Knopf,Fiction,May,2009,Farsi,"Iran, Islamic Republic of",Undirected
Italian Shoes,"Thompson, Laurie",New Press,Fiction,Apr,2009,Swedish,Sweden,Undirected
Synergos,"Reese, Steven",Etruscan Press,Poetry,May,2009,Spanish,Cuba,Undirected
"Your Face Tomorrow Volume Three: Poison, Shadow, and Farewell","Costa, Margaret Jull",New Directions,Fiction,Nov,2009,Spanish,Spain,Undirected
Over the Waves and Other Stories,"Harris II, Emmanuel",Swan Isle Press,Fiction,Apr,2009,Spanish,Cuba,Undirected
KB: The Suspect,"Vince, Laima",White Pine,Poetry,Feb,2009,Lithuanian,Lithuania,Undirected
Italian Brothers,"Miller, Robert",Enigma Books,Fiction,Oct,2009,Italian,Italy,Undirected
Benny & Shrimp,"Death, Sarah",Penguin,Fiction,Aug,2009,Swedish,Sweden,Undirected
Blind Sunflowers,"Caistor, Nick",Arcadia,Fiction,Oct,2009,Spanish,Spain,Undirected
Mystery of the Enchanted Crypt,"Caistor, Nick",Telegram,Fiction,Feb,2009,Spanish,Spain,Undirected
Behind Closed Doors,"Magistro, Elise",Feminist Press,Fiction,Jan,2009,Italian,Italy,Undirected
Blood Safari,"Seegers, K.L.",Atlantic Monthly,Fiction,Sept,2009,Afrikaans,South Africa,Undirected
Diary of a Wave Outside the Sea,"Winslow, Elizabeth",New Directions,Poetry,May,2009,Arabic,Iraq,Undirected
Manituana,"Whiteside, Shaun",Verso,Fiction,Oct,2009,Italian,Italy,Undirected
Brave Story,"??, ??",Viz Media,Fiction,Nov,2009,Japanese,Japan,Undirected
Spinning Tropics,"Lammers, Wayne",Vintage,Fiction,Dec,2009,Japanese,Japan,Undirected
Alchemaster's Apprentice,"Brownjohn, John",Overlook,Fiction,Sept,2009,German,Germany,Undirected
Western,"Wing, Betsy",Dalkey Archive,Fiction,Oct,2009,French,France,Undirected
Hecate and Her Dogs,"Coward, David",Pushkin Press,Fiction,Aug,2009,French,France,Undirected
Dance with Snakes,"Springer, Lee Paula",Biblioasis,Fiction,Sept,2009,Spanish,Honduras,Undirected
She-Devil in the Mirror,"Silver, Katherine",New Directions,Fiction,Sept,2009,Spanish,Honduras,Undirected
There's Nothing I Can Do When I Think of You Late at Night,"Balcom, John",Columbia University Press,Fiction,May,2009,Chinese,China,Undirected
Rain Inside,"Amin, Omnia",Curbstone,Poetry,Apr,2009,Arabic,Jordan,Undirected
Proof of the Honey,"Perkins, Cal",Europa Editions,Fiction,May,2009,Arabic,Syrian Arab Republic,Undirected
Salt Smugglers,"Sieburth, Richard",Archipelago,Fiction,June,2009,French,France,Undirected
Nemesis,"Bartlett, Don",HarperCollins,Fiction,Jan,2009,Norwegian,Norway,Undirected
Woman with a Birthmark,"Thompson, Laurie",Pantheon,Fiction,Apr,2009,Swedish,Sweden,Undirected
Prague with Fingers of Rain,"Osers, Ewald",Dufour Editions,Poetry,Nov,2009,Czech,Czech Republic,Undirected
An Insignificant Family,"Nguyen, Rosemary",Curbstone,Fiction,Feb,2009,Vietnamese,Viet Nam (Vietnam),Undirected
Unreal Estate,"Nikolov, Miroslav",Carnegie Mellon Press,Poetry,Feb,2009,Bulgarian,Bulgaria,Undirected
Usurper of the Sun,"Wunderley, John",Viz Media,Fiction,Sept,2009,Japanese,Japan,Undirected
Back to the Coast,"Vroomen, Laura",Bitter Lemon,Fiction,June,2009,Dutch,Netherlands,Undirected
Tokyo Fiancee,"Anderson, Alison",Europa Editions,Fiction,Jan,2009,French,Belgium,Undirected
Feline Plague,"Visenjak-Limon, Maja",North Atlantic Books,Fiction,Mar,2009,Slovenian,Slovenia,Undirected
Lord of the Sands of Time,"Hubbert, Jim",Viz Media,Fiction,July,2009,Japanese,Japan,Undirected
Housekeeper and the Professor,"Snyder, Stephen",Picador,Fiction,Feb,2009,Japanese,Japan,Undirected
Mr Dick or The Tenth Book,"Donougher, Christine",Dedalus Books,Fiction,Mar,2009,French,France,Undirected
Riot of Goldfish,"Vincent, Keith",Hesperus,Fiction,Nov,2009,Japanese,Japan,Undirected
Zoo,"Gallagher, Terry",Viz Media,Fiction,Sept,2009,Japanese,Japan,Undirected
Rhyming Life and Death,"Lange, Nicholas de",Houghton Mifflin Harcourt,Fiction,Apr,2009,Hebrew,Israel,Undirected
Bridge of the Golden Horn,"Chalmers, Martin",Serpent's Tail,Fiction,May,2009,German,Turkey,Undirected
Havana Fever,"Bush, Peter",Bitter Lemon,Fiction,Mar,2009,Spanish,Cuba,Undirected
Girl Carla and Other Poems,"Rumble, Patrick",Agincourt Press,Poetry,Nov,2009,Italian,Italy,Undirected
Museum of Innocence,"Freely, Maureen",Knopf,Fiction,Oct,2009,Turkish,Turkey,Undirected
Pan-Dada,"Sanchez, Michael",Green Integer,Poetry,Dec,2009,French,Belgium,Undirected
After-Dinner Declarations,"Oliphant, Dave",Host Publications,Poetry,Feb,2009,Spanish,Chile,Undirected
For Grace Received,"Shugaar, Antony",Europa Editions,Fiction,Sept,2009,Italian,Italy,Undirected
News from the Empire,"Gonzalez, Alfonso",Dalkey Archive,Fiction,Apr,2009,Spanish,Mexico,Undirected
65 Lakh Heist,"Purohit, Sudarshan",Blaft,Fiction,Dec,2009,Hindi,India,Undirected
Cavalier in the Yellow Doublet,"??, ??",Putnam,Fiction,Sept,2009,Spanish,Spain,Undirected
There Once Lived a Woman Who Tried to Kill Her Neighbor's Baby: Fairy Tales,"Gessen, Keith",Penguin,Fiction,Oct,2009,Russian,Russia,Undirected
Rupert: A Confession,"Hutchison, Michele",Open Letter,Fiction,June,2009,Dutch,Netherlands,Undirected
Mighty Angel,"Johnston, Bill",Open Letter,Fiction,Apr,2009,Polish,Poland,Undirected
Pandora in the Congo,"Lethem, Mara Faye",Canongate,Fiction,Mar,2009,Catalan,Spain,Undirected
Voices of the Desert,"Landers, Clifford",Knopf,Fiction,Aug,2009,Portuguese,Brazil,Undirected
Praises & Offenses,"Kerman, Judith",BOA Editions,Poetry,Nov,2009,Spanish,Dominican Republic,Undirected
Child's Play,"Caistor, Nick",HarperCollins,Fiction,Aug,2009,Spanish,Spain,Undirected
Translation is a Love Affair,"Fischman, Sheila",Archipelago,Fiction,Oct,2009,French,Quebec,Undirected
Rex,"Allen, Esther",Grove,Fiction,Apr,2009,Spanish,Cuba,Undirected
Scale and Stairs,"Merrill, Christopher",White Pine,Poetry,Feb,2009,Korean,South Korea,Undirected
"Where Are You Going, You Monkeys?","Chakravarthy, Pritham",Blaft,Fiction,Jan,2009,Tamil,India,Undirected
Thousand Deaths Plus One,"Chambers, Leland",McPherson & Company,Fiction,Apr,2009,Spanish,Nicaragua,Undirected
Doghead,"Nunnally, Tiina",St. Martin's,Fiction,Feb,2009,Danish,Denmark,Undirected
Andean Express,"Althoff, Adrian",Akashic Books,Fiction,Apr,2009,Spanish,Bolivia,Undirected
Europes,"Prevots, Aaron",Host Publications,Poetry,Feb,2009,French,France,Undirected
Life Stories,"various, various",Russian Information Services,Fiction,Sept,2009,Russian,Russia,Undirected
Holy Bullet,"McAllister, Robin",Putnam,Fiction,Aug,2009,Portuguese,Portugal,Undirected
Wetlands,"Mohr, Tim",Grove,Fiction,Apr,2009,German,Germany,Undirected
Death in Spring,"Tennent, Martha",Open Letter,Fiction,May,2009,Catalan,Spain,Undirected
Winter Garden Photograph,"Dykstra, Kristin",Green Integer,Poetry,Mar,2009,Spanish,Cuba,Undirected
Red April,"Grossman, Edith",Pantheon,Fiction,Apr,2009,Spanish,Peru,Undirected
Halfway House,"Kushner, Anna",New Directions,Fiction,May,2009,Spanish,Cuba,Undirected
Metropolis Vienna,"Knappe, Roland",Green Integer,Fiction,Aug,2009,German,Austria,Undirected
Armies,"McLean, Anne",New Directions,Fiction,Sept,2009,Spanish,Colombia,Undirected
Box 21,"??, ??",FSG,Fiction,Oct,2009,Swedish,Sweden,Undirected
Antichrist,"Panchyk, Richard",Peter Owen Publishers,Fiction,May,2009,German,Austria,Undirected
Loop,"Fort, Jeff",Dalkey Archive,Fiction,Apr,2009,French,France,Undirected
Do Time Get Time,"Bromfield, Andrew",Old Street,Fiction,May,2009,Russian,Russia,Undirected
Secret Gardens of Mogador,"Buchanan, Rhonda Dahl",White Pine,Fiction,Apr,2009,Spanish,Mexico,Undirected
Between the Floating Mist,"Maloney, Dennis",White Pine,Poetry,Apr,2009,Japanese,Japan,Undirected
Kanshi Poems of Taigu Ryokan,"Smith, Larry",Bottom Dog Press,Poetry,Feb,2009,Japanese,Japan,Undirected
Cairo Swan Song,"Talib, Adam",American University at Cairo,Fiction,Nov,2009,Arabic,Egypt,Undirected
All You Need Is Kill,"Reeder, Joseph",Viz Media,Fiction,July,2009,Japanese,Japan,Undirected
There's the Hand and There's the Arid Chair,"various, various",Counterpath Press,Poetry,Apr,2009,Slovenian,Slovenia,Undirected
Your King No Longer Treads the Earth,"Hill, W. Nick",Curbstone,Fiction,June,2009,Spanish,Spain,Undirected
Latin Poetry,"Putnam, Michael",Harvard University Press,Poetry,May,2009,Latin,Italy,Undirected
German Mujahid,"Wynne, Frank",Europa Editions,Fiction,Oct,2009,French,Algeria,Undirected
Our Lady of the Night,"Mestre-Reed, Ernesto",HarperCollins,Fiction,Aug,2009,Spanish,Puerto Rico,Undirected
Okei,"Bryson, Kenneth",Alma,Fiction,Oct,2009,Japanese,Japan,Undirected
Dark Side of Love,"Bell, Anthea",Interlink,Fiction,Apr,2009,German,Syrian Arab Republic,Undirected
Happy Man,"Dollenmayer, David",Melville House,Fiction,Nov,2009,German,Switzerland,Undirected
Self's Murder,"Constantine, Peter",Vintage,Fiction,Aug,2009,German,Germany,Undirected
Most Beautiful Book in the World,"Anderson, Alison",Europa Editions,Fiction,Aug,2009,French,France,Undirected
Book of Madness,"Howell, Feyza",Citlembik Publications,Fiction,Dec,2009,Turkish,Turkey,Undirected
Dacha Husband,"Katz, Michael",Northwestern University Press,Fiction,Oct,2009,Russian,Russia,Undirected
"My Floating Mother, City","Grolmes, Samuel",New Directions,Poetry,Jan,2009,Japanese,Japan,Undirected
Microfictions,"Stewart, Steven",University of Nebraska,Fiction,Apr,2009,Spanish,Argentina,Undirected
"To Speak, to Tell You?","Shapiro, Norman",Black Widow Press,Poetry,Mar,2009,French,France,Undirected
My Soul to Take,"Scudder, Bernard",Morrow,Fiction,May,2009,Icelandic,Iceland,Undirected
Once on a Moonless Night,"Hunter, Adriana",Knopf,Fiction,Aug,2009,French,China,Undirected
Ordinary Lives,"Wilson, Paul",Key Porter,Fiction,Sept,2009,Czech,Czech Republic,Undirected
Old Garden,"Oh, Jay",Seven Stories Press,Fiction,Sept,2009,Korean,South Korea,Undirected
Not So Perfect Crime,"Bush, Peter",Bitter Lemon,Fiction,Mar,2009,Catalan,Spain,Undirected
Yankee Invasion,"Compton, Timothy",Scarletta Press,Fiction,May,2009,Spanish,Mexico,Undirected
Gigolo Murder,"Dakan, Kenneth James",Penguin,Fiction,Oct,2009,Turkish,Turkey,Undirected
Kiss Murder,"Dakan, Kenneth James",Penguin,Fiction,Jan,2009,Turkish,Turkey,Undirected
Mozart's Third Brain,"Lesser, Rika",Yale University Press,Poetry,Sept,2009,Swedish,Sweden,Undirected
Landscape with Dog,"Emmerich, Karen",Clockroot,Fiction,Nov,2009,Greek,Greece,Undirected
Painted Fire: A Selection of Poems 1954-2006,"Lawner, Lynne",Chelsea Editions,Poetry,Sept,2009,Italian,Italy,Undirected
Gods and Soldiers: Anthology of Contemporary African Writing,"various, various",Penguin,Fiction,May,2009,Various,Various,Undirected
Paper Shoes,"Katrovas, Ema",Carnegie Mellon Press,Poetry,Feb,2009,Czech,Czech Republic,Undirected
Writing on the Wall,"Sutcliffe, Hal",Arcadia,Fiction,Oct,2009,Norwegian,Norway,Undirected
